Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
1.56667,0,70.6428,222,1.1884,101,145,0,1459.4
1.58333,0,71.0352,265,1.2081,102,145,0,1459.4
1.6,0,71.5896,222,1.228,102,145,0,1459.4
1.61667,0,71.9892,226,1.2481,103,146,0,1459.4
1.63333,0,71.91,246,1.268,104,146,0,1459.4
1.65,0,72.7236,237,1.2882,104,147,0,1459.4
1.66667,0,72.8892,228,1.3084,104,147,0,1459.4
1.68333,0,73.224,230,1.3288,105,147,0,1459.4
1.7,0,73.8972,228,1.3493,106,147,0,1459.4
1.71667,0,73.8972,210,1.3698,106,147,0,1459.4
1.73333,0,74.2392,214,1.3904,106,147,0,1459.4
1.75,0,74.934,216,1.4112,107,148,0,1459.4
1.76667,0,74.8332,204,1.432,108,148,0,1459.4
1.78333,0,75.4308,216,1.453,109,148,0,1459.4
1.8,0,76.0896,222,1.4741,109,148,0,1459
1.81667,0,76.3596,226,1.4953,109,148,0,1458.6
1.83333,0,76.6332,181,1.5166,105,148,0,1458.2
1.85,0,77.094,222,1.538,97,148,0,1457.8
1.86667,0,77.4684,217,1.5595,97,148,0,1457.2
1.88333,0,77.7492,237,1.5813,98,147,0,1457.2
1.9,0,78.318,234,1.6029,98,147,0,1457.2
1.91667,0,78.606,227,1.6248,99,147,0,1457.2
1.93333,0,78.9948,244,1.6467,99,147,0,1457.2
1.95,0,79.1892,235,1.6687,100,148,0,1457.2
1.96667,0,79.7796,219,1.6908,100,148,0,1457.2
1.98333,0,80.1216,210,1.7131,100,148,0,1457.2
2,0,80.5824,186,1.7355,101,147,0,1457.2
2.01667,0,80.9892,256,1.758,101,148,0,1457.2
2.03333,0,81.2988,237,1.7806,102,148,0,1457.2
2.05,0,81.3996,234,1.8032,102,148,0,1457.2
2.06667,0,81.9216,272,1.8259,103,148,0,1457.2
2.08333,0,82.2348,233,1.8488,103,148,0,1457.2
2.1,0,82.5516,224,1.8717,104,148,0,1457.2
2.11667,0,83.196,208,1.8948,104,149,0,1457.2
2.13333,0,82.872,209,1.9178,104,149,0,1457.2
2.15,0,83.196,181,1.9409,105,149,0,1456.8
2.16667,0,83.8476,195,1.9642,105,149,0,1456.4
2.18333,0,83.8476,205,1.9875,105,149,0,1456
2.2,0,84.1788,209,2.0109,106,149,0,1455.2
2.21667,0,84.1788,222,2.0343,106,149,0,1455.2
2.23333,0,84.51,237,2.0578,106,150,0,1455.2
2.25,0,84.8448,224,2.0813,96,150,0,1455.2
2.26667,0,85.1832,229,2.105,86,150,0,1455.2
2.28333,0,85.5252,209,2.1288,104,149,0,1455.2
2.3,0,85.8672,244,2.1526,97,149,0,1455.2
2.31667,0,86.562,251,2.1766,88,149,0,1455.2
2.33333,0,86.562,246,2.2007,88,149,0,1455.2
2.35,0,86.9148,295,2.2248,88,149,0,1455.2
2.36667,0,87.3396,279,2.2491,88,150,0,1455.2
2.38333,0,87.9876,296,2.2735,89,150,0,1455.2
2.4,0,87.9876,308,2.298,89,150,0,1455.2
2.41667,0,88.7904,322,2.3226,90,150,0,1455.2
2.43333,0,89.0892,283,2.3474,90,151,0,1455.2
2.45,0,89.46,279,2.3722,91,151,0,1455.2
2.46667,0,89.838,278,2.3972,91,152,0,1455.2
2.48333,0,90.5976,287,2.4224,92,152,0,1455.2
2.5,0,90.9072,268,2.4476,92,153,0,1455.2
2.51667,0,91.3716,256,2.473,93,153,0,1455.2
2.53333,0,91.8432,274,2.4985,93,153,0,1454.8
2.55,0,92.16,304,2.5241,94,154,0,1454.4
2.56667,0,92.5596,299,2.5498,94,154,0,1454
2.58333,0,93.1248,308,2.5757,94,154,0,1453.6
2.6,0,93.7764,331,2.6017,95,155,0,1453.2
2.61667,0,93.7764,322,2.6278,95,155,0,1453.2
2.63333,0,94.1904,314,2.6539,96,155,0,1453.2
2.65,0,95.0256,287,2.6803,96,156,0,1453.2
2.66667,0,95.0256,265,2.7067,97,156,0,1453.2
2.68333,0,95.4504,261,2.7332,97,157,0,1453.2
2.7,0,95.8788,271,2.7599,97,157,0,1453.2
2.71667,0,96.138,267,2.7866,97,158,0,1453.2
2.73333,0,96.4836,292,2.8134,98,158,0,1453.2
2.75,0,97.1856,242,2.8404,98,158,0,1453.2
2.76667,0,97.1856,242,2.8674,99,159,0,1453.2
2.78333,0,97.1856,255,2.8944,99,159,0,1452.8
2.8,0,98.0784,265,2.9216,99,159,0,1452.4
2.81667,0,98.2584,222,2.9489,100,159,0,1451.8
2.83333,0,98.622,245,2.9763,100,159,0,1451.4
2.85,0,98.532,216,3.0037,101,159,0,1451
2.86667,0,99.3564,155,3.0313,101,159,0,1451
2.88333,0,99.3564,203,3.0589,101,159,0,1451
2.9,0,99.7236,203,3.0866,101,158,0,1451
2.91667,0,99.7236,7,3.1143,62,158,0,1451
2.93333,0,99.4464,171,3.1419,100,158,0,1451
2.95,0,99.7236,246,3.1696,101,157,0,1450.6
2.96667,0,99.7236,231,3.1973,102,157,0,1450.2
2.98333,0,100.098,278,3.2252,102,157,0,1449.8
3,0,100.476,222,3.253,102,157,0,1449.4
3.01667,0,100.854,222,3.281,102,158,0,1448.8
3.03333,0,101.236,274,3.3092,103,158,0,1448.8
3.05,0,101.621,231,3.3374,103,158,0,1448.8
3.06667,0,102.01,223,3.3657,103,158,0,1448.8
3.08333,0,102.01,215,3.3941,103,158,0,1448.8
3.1,0,102.398,208,3.4225,104,159,0,1448.8
3.11667,0,102.398,211,3.4509,104,159,0,1448.8
3.13333,0,103.19,190,3.4796,105,159,0,1448.8
3.15,0,103.59,246,3.5084,105,159,0,1448.8
3.16667,0,103.392,199,3.5371,105,159,0,1448.8
3.18333,0,103.792,188,3.5659,105,159,0,1448.8
3.2,0,103.993,278,3.5948,106,159,0,1448.4
3.21667,0,103.993,321,3.6237,106,160,0,1448
3.23333,0,104.81,260,3.6528,106,160,0,1447.4
3.25,0,104.81,302,3.6821,107,160,0,1447
3.26667,0,105.221,261,3.7112,107,160,0,1446.4
3.28333,0,105.221,275,3.7404,107,160,0,1446.4
3.3,0,105.638,241,3.7697,107,160,0,1446.4
3.31667,0,106.056,256,3.7992,108,160,0,1446.4
3.33333,0,106.481,254,3.8288,108,161,0,1446.4
3.35,0,106.481,215,3.8584,108,161,0,1446.4
3.36667,0,106.906,216,3.8881,108,161,0,1446.4
3.38333,0,106.906,231,3.9177,108,161,0,1446.4
3.4,0,106.906,221,3.9474,109,161,0,1446.4
3.41667,0,107.334,213,3.9773,109,160,0,1446
3.43333,0,107.622,180,4.0072,109,160,0,1445.6
3.45,0,107.334,291,4.0371,109,160,0,1445.2
3.46667,0,107.766,296,4.067,109,161,0,1444.8
3.48333,0,108.205,274,4.0972,110,161,0,1444.4
3.5,0,108.205,230,4.1271,110,161,0,1444.4
3.51667,0,108.644,231,4.1573,110,161,0,1444.4
3.53333,0,108.644,291,4.1874,110,161,0,1444.4
3.55,0,109.087,205,4.2177,111,162,0,1444.4
3.56667,0,109.534,213,4.2481,104,162,0,1444.4
3.58333,0,109.087,212,4.2784,98,162,0,1444.4
3.6,0,109.534,324,4.3088,98,162,0,1444.4
3.61667,0,109.836,320,4.3393,98,162,0,1444.4
3.63333,0,110.21,317,4.37,99,162,0,1444
3.65,0,110.441,378,4.4006,99,162,0,1443.6
3.66667,0,110.898,329,4.4314,99,162,0,1443.2
3.68333,0,111.359,289,4.4624,100,162,0,1442.8
3.7,0,111.359,266,4.4933,100,162,0,1442.4
3.71667,0,111.359,279,4.5242,100,163,0,1442.4
3.73333,0,112.14,330,4.5554,100,163,0,1442.4
3.75,0,111.827,348,4.5865,100,163,0,1442.4
3.76667,0,112.295,359,4.6176,101,164,0,1442.4
3.78333,0,112.77,324,4.649,101,164,0,1442.4
3.8,0,112.928,342,4.6807,101,165,0,1442.4
3.81667,0,113.249,322,4.7118,102,165,0,1442.4
3.83333,0,113.328,333,4.7433,102,166,0,1442.4
3.85,0,113.728,354,4.775,102,166,0,1442.4
3.86667,0,114.214,321,4.8066,102,166,0,1442.4
3.88333,0,114.707,327,4.8385,102,166,0,1442.4
3.9,0,114.214,350,4.8702,103,167,0,1442.4
3.91667,0,114.707,335,4.902,103,167,0,1442.4
3.93333,0,115.366,311,4.9341,103,167,0,1442.4
3.95,0,115.783,308,4.9662,104,168,0,1441.8
3.96667,0,115.783,301,4.9984,104,168,0,1441.4
3.98333,0,115.7,293,5.0305,104,168,0,1441
4,0,116.201,329,5.0628,104,169,0,1440.4
4.01667,0,116.626,300,5.0952,105,169,0,1440
4.03333,0,117.05,303,5.1277,105,169,0,1440
4.05,0,117.479,293,5.1604,105,169,0,1440
4.06667,0,117.479,298,5.193,105,169,0,1440
4.08333,0,117.738,303,5.2257,105,170,0,1440
4.1,0,117.738,280,5.2584,106,170,0,1440
4.11667,0,117.911,327,5.2912,106,170,0,1440
4.13333,0,118.26,295,5.3241,106,170,0,1440
4.15,0,118.346,302,5.3569,106,170,0,1440
4.16667,0,118.346,311,5.3898,106,170,0,1440
4.18333,0,118.786,391,5.4228,107,170,0,1440
4.2,0,119.225,412,5.4559,107,170,0,1439.2
4.21667,0,119.848,351,5.4892,107,170,0,1438.6
4.23333,0,119.671,368,5.5224,107,170,0,1438.2
4.25,0,120.388,343,5.5559,107,171,0,1437.8
4.26667,0,120.118,363,5.5892,108,171,0,1437.8
4.28333,0,120.118,365,5.6226,108,171,0,1437.8
4.3,0,120.571,340,5.6561,108,171,0,1437.8
4.31667,0,120.935,323,5.6897,108,171,0,1437.8
4.33333,0,121.025,364,5.7233,108,172,0,1437.8
4.35,0,121.482,362,5.7571,109,172,0,1437.8
4.36667,0,121.482,329,5.7908,109,172,0,1437.8
4.38333,0,121.482,296,5.8245,109,172,0,1437.8
4.4,0,121.946,321,5.8584,109,172,0,1437.8
4.41667,0,121.946,307,5.8923,109,172,0,1437.8
4.43333,0,121.482,330,5.926,109,172,0,1437.8
4.45,0,121.946,337,5.9599,109,172,0,1437.4
4.46667,0,122.04,321,5.9938,110,173,0,1437
4.48333,0,122.598,224,6.0278,107,172,0,1436.6
4.5,0,122.879,320,6.062,103,172,0,1436.2
4.51667,0,122.879,306,6.0961,103,172,0,1435.8
4.53333,0,122.879,267,6.1302,103,172,0,1435.8
4.55,0,123.354,292,6.1645,103,172,0,1435.8
4.56667,0,122.879,338,6.1986,103,172,0,1435.8
4.58333,0,123.354,332,6.2329,103,172,0,1435.8
4.6,0,123.354,331,6.2672,103,172,0,1435.8
4.61667,0,123.354,334,6.3016,103,172,0,1435.8
4.63333,0,123.829,323,6.3358,103,172,0,1435.8
4.65,0,123.829,370,6.3702,103,172,0,1435.8
4.66667,0,123.829,362,6.4046,103,172,0,1435.8
4.68333,0,123.829,299,6.439,104,172,0,1435.8
4.7,0,124.308,292,6.4736,104,173,0,1435.8
4.71667,0,124.308,293,6.5081,103,173,0,1435.8
4.73333,0,123.732,293,6.5424,104,173,0,1435.8
4.75,0,124.308,345,6.577,104,173,0,1435.8
4.76667,0,124.308,375,6.6115,104,173,0,1435.8
4.78333,0,123.829,395,6.6459,104,173,0,1435.8
4.8,0,124.308,432,6.6804,104,174,0,1435.8
4.81667,0,124.794,375,6.7151,104,174,0,1435.2
4.83333,0,124.794,390,6.7498,104,174,0,1434.8
4.85,0,125.28,394,6.7846,105,174,0,1434.4
4.86667,0,125.28,372,6.8194,105,174,0,1434
4.88333,0,125.474,376,6.8542,105,174,0,1433.6
4.9,0,125.77,355,6.8892,105,174,0,1433.6
4.91667,0,125.77,363,6.9241,105,175,0,1433.6
4.93333,0,125.77,402,6.959,105,175,0,1433.6
4.95,0,126.266,316,6.9941,106,175,0,1433.6
4.96667,0,126.266,382,7.0292,106,175,0,1433.6
4.98333,0,126.266,343,7.0642,106,175,0,1433.6
5,0,126.266,370,7.0993,106,175,0,1433.6
5.01667,0,126.767,351,7.1345,106,175,0,1433.6
5.03333,0,126.767,366,7.1697,106,176,0,1433.6
5.05,0,126.767,375,7.205,106,176,0,1433.6
5.06667,0,127.775,369,7.2405,107,176,0,1433.6
5.08333,0,127.267,353,7.2758,106,175,0,1433.6
5.1,0,127.775,285,7.3113,106,175,0,1433.2
5.11667,0,127.775,251,7.3468,106,176,0,1432.8
5.13333,0,127.267,265,7.3821,106,176,0,1432.4
5.15,0,126.767,313,7.4173,106,176,0,1431.8
5.16667,0,127.267,303,7.4528,106,175,0,1431.4
5.18333,0,127.267,270,7.488,106,175,0,1431.4
5.2,0,126.767,268,7.5233,106,175,0,1431.4
5.21667,0,127.267,288,7.5586,106,175,0,1431.4
5.23333,0,127.267,199,7.594,106,175,0,1431.4
5.25,0,126.767,194,7.6292,106,175,0,1431.4
5.26667,0,126.767,304,7.6644,106,174,0,1431.4
5.28333,0,126.767,231,7.6996,106,174,0,1431
5.3,0,126.767,265,7.7348,106,174,0,1430.6
5.31667,0,126.767,243,7.77,106,174,0,1430.2
5.33333,0,126.266,242,7.8051,103,174,0,1429.8
5.35,0,126.767,255,7.8403,98,174,0,1429.4
5.36667,0,126.767,275,7.8755,98,173,0,1429.4
5.38333,0,126.266,297,7.9106,98,173,0,1429.4
5.4,0,126.266,300,7.9457,98,173,0,1429.4
5.41667,0,126.266,316,7.9808,98,173,0,1429.4
5.43333,0,126.767,234,8.016,98,172,0,1429.4
5.45,0,126.266,263,8.051,98,172,0,1429
5.46667,0,126.266,234,8.0861,98,172,0,1428.6
5.48333,0,126.517,305.5,8.1174,98,172,0,1428.4
5.5,0,126.767,377,8.1487,98,172,0,1428.2
5.51667,0,126.767,395,8.1839,98,172,0,1427.8
5.53333,0,126.767,381,8.2185,98,172,0,1427.2
