Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
11.8333,0,58.9428,283,0.78584,112,0,0,1455.2
11.85,0,59.8176,317,0.80245,103,0,0,1455.2
11.8667,0,60.2676,299,0.81919,104,0,0,1455.6
11.8833,0,61.182,330,0.83619,105,0,0,1455.8
11.9,0,61.6536,307,0.85331,106,0,0,1455.4
11.9167,0,62.6112,283,0.87071,108,0,0,1455.6
11.9333,0,63.3492,305,0.8883,109,0,0,1455.8
11.95,0,63.8532,317,0.90604,110,0,0,1455.2
11.9667,0,64.6236,309,0.92399,112,0,0,1455
11.9833,0,65.1456,323,0.94209,112,0,0,1454.8
12,0,65.8116,334,0.96037,113,0,0,1455.6
12.0167,0,75.546,338,0.98135,114,0,0,1455.2
12.0333,0,67.0464,303,0.99998,104,0,0,1455.8
12.05,0,67.6116,302,1.01876,102,0,0,1455.4
12.0667,0,68.184,298,1.0377,102,0,0,1455.4
12.0833,0,68.472,306,1.05672,103,0,0,1454.8
12.1,0,69.3576,293,1.07598,104,0,0,1454.4
12.1167,0,69.9624,304,1.09542,105,0,0,1454.8
12.1333,0,70.5744,300,1.11502,106,0,0,1455.2
12.15,0,70.8876,286,1.13471,107,0,0,1455
12.1667,0,71.8344,280,1.15467,108,0,0,1454.8
12.1833,0,72.1584,343,1.17471,109,0,0,1454.8
12.2,0,72.9756,322,1.19498,110,0,0,1454.8
12.2167,0,73.476,313,1.21539,111,0,0,1454.8
12.2333,0,74.2392,319,1.23601,112,0,0,1454.6
12.25,0,75.1932,325,1.2569,112,0,0,1454.4
12.2667,0,75.546,319,1.27789,113,0,0,1454.6
12.2833,0,76.0824,326,1.29902,114,0,0,1454.4
12.3,0,76.3524,291,1.32023,104,0,0,1454.4
12.3167,0,76.9896,346,1.34162,103,0,0,1454
12.3333,0,77.454,319,1.36313,104,0,0,1453.8
12.35,0,78.0192,306,1.3848,105,0,0,1454
12.3667,0,78.4944,296,1.40661,105,0,0,1454.6
12.3833,0,78.8796,321,1.42852,106,0,0,1454.2
12.4,0,79.2684,317,1.45054,106,0,0,1454.8
12.4167,0,79.758,338,1.47269,107,0,0,1454.2
12.4333,0,80.0568,313,1.49493,107,0,0,1454.4
12.45,0,80.4564,323,1.51728,108,0,0,1453.2
12.4667,0,80.9604,292,1.53977,108,0,0,1453.6
12.4833,0,81.576,342,1.56243,109,0,0,1453.4
12.5,0,82.098,337,1.58523,110,0,0,1453.8
12.5167,0,82.2024,325,1.60807,110,0,0,1453.4
12.5333,0,82.836,318,1.63108,111,0,0,1453.8
12.55,0,83.4804,331,1.65427,112,0,0,1453.4
12.5667,0,83.808,324,1.67755,112,0,0,1453.6
12.5833,0,84.4668,319,1.70101,113,0,0,1453.2
12.6,0,84.8016,294,1.72456,106,0,0,1453.2
12.6167,0,85.14,317,1.74821,100,0,0,1453.4
12.6333,0,85.4784,325,1.77196,100,0,0,1453.4
12.65,0,86.1624,305,1.79589,101,0,0,1453.2
12.6667,0,86.5116,290,1.81992,101,0,0,1453
12.6833,0,86.7924,311,1.84403,102,0,0,1453
12.7,0,87.57,311,1.86836,102,0,0,1453.2
12.7167,0,87.57,295,1.89268,103,0,0,1452.6
12.7333,0,88.29,272,1.91721,103,0,0,1452.6
12.75,0,89.0244,291,1.94194,104,0,0,1452
12.7667,0,89.1,326,1.96669,105,0,0,1452.2
12.7833,0,89.7696,329,1.99162,105,0,0,1452.6
12.8,0,89.7696,310,2.01656,106,0,0,1452.8
12.8167,0,90.5256,297,2.0417,106,0,0,1452.2
12.8333,0,90.9108,300,2.06696,107,0,0,1451.8
12.85,0,91.296,310,2.09232,107,0,0,1451.6
12.8667,0,91.6884,304,2.11779,108,0,0,1452
12.8833,0,92.16,309,2.14339,108,0,0,1451.6
12.9,0,92.4768,329,2.16907,109,0,0,1451.4
12.9167,0,92.7972,296,2.19485,109,0,0,1451.2
12.9333,0,93.2832,289,2.22107,109,0,0,1451.6
12.95,0,93.7728,305,2.24681,110,0,0,1451.2
12.9667,0,94.1004,321,2.27295,110,0,0,1451.2
12.9833,0,94.5144,310,2.2992,111,0,0,1450.8
13,0,94.932,323,2.32557,111,0,0,1450.6
13.0167,0,95.3532,336,2.35206,112,0,0,1450.6
13.0333,0,95.4396,295,2.37857,104,0,0,1450.6
13.05,0,95.7816,307,2.40518,102,0,0,1450.6
13.0667,0,96.21,312,2.4319,102,0,0,1450.6
13.0833,0,96.21,286,2.45863,102,0,0,1450.8
13.1,0,96.8184,271,2.48552,103,0,0,1450.8
13.1167,0,97.1676,302,2.51251,103,0,0,1450.6
13.1333,0,97.5204,293,2.5396,104,0,0,1450
13.15,0,98.0568,315,2.56684,104,0,0,1449.6
13.1667,0,98.5968,355,2.59423,105,0,0,1449.4
13.1833,0,99.3276,329,2.62182,105,0,0,1449.4
13.2,0,99.7884,308,2.64954,105,0,0,1449.2
13.2167,0,100.069,302,2.67733,106,0,0,1449
13.2333,0,100.444,310,2.70524,106,0,0,1449.2
13.25,0,100.822,314,2.73324,107,0,0,1449.2
13.2667,0,101.203,339,2.76135,107,0,0,1448.8
13.2833,0,101.585,345,2.78957,108,0,0,1448.6
13.3,0,102.362,321,2.81801,108,0,0,1448.4
13.3167,0,102.654,307,2.84652,109,0,0,1448.4
13.3333,0,102.755,313,2.87506,109,0,0,1448
13.35,0,103.147,316,2.90372,99,0,0,1447.6
13.3667,0,103.946,328,2.93259,98,0,0,1447.2
13.3833,0,103.946,323,2.96146,99,0,0,1447
13.4,0,104.353,323,2.99045,99,0,0,1447
13.4167,0,104.76,304,3.01955,100,0,0,1447.4
13.4333,0,104.76,311,3.04865,100,0,0,1447.6
13.45,0,105.584,317,3.07798,100,0,0,1447.4
13.4667,0,106.002,334,3.10743,100,0,0,1446.6
13.4833,0,106.423,306,3.13699,101,0,0,1446.2
13.5,0,106.848,319,3.16667,101,0,0,1446.2
13.5167,0,107.273,306,3.19647,102,0,0,1446.4
13.5333,0,107.705,325,3.22638,102,0,0,1446.2
13.55,0,107.705,314,3.2563,102,0,0,1445.6
13.5667,0,108.14,327,3.28634,103,0,0,1445
13.5833,0,108.576,312,3.3165,103,0,0,1445
13.6,0,109.019,308,3.34678,104,0,0,1444.8
13.6167,0,109.465,322,3.37719,104,0,0,1445
13.6333,0,109.912,333,3.40772,104,0,0,1444.6
13.65,0,110.214,324,3.43834,105,0,0,1444
13.6667,0,110.365,312,3.46899,105,0,0,1443.8
13.6833,0,110.819,336,3.49978,105,0,0,1443.8
13.7,0,111.28,323,3.53069,106,0,0,1444.2
13.7167,0,111.28,303,3.5616,106,0,0,1443.6
13.7333,0,111.744,307,3.59264,106,0,0,1443.6
13.75,0,112.212,283,3.62381,106,0,0,1443.4
13.7667,0,112.684,308,3.65511,107,0,0,1443
13.7833,0,113.159,357,3.68654,107,0,0,1442.8
13.8,0,113.638,332,3.71811,108,0,0,1442
13.8167,0,113.717,305,3.7497,108,0,0,1442.8
13.8333,0,114.61,301,3.78153,96,0,0,1442.8
13.85,0,114.566,314,3.81336,96,0,0,1442.4
13.8667,0,114.527,323,3.8452,96,0,0,1441.2
13.8833,0,115.103,348,3.87714,96,0,0,1441.8
13.9,0,115.596,368,3.90925,97,0,0,1441.8
13.9167,0,116.183,333,3.94152,97,0,0,1441.2
13.9333,0,116.183,342,3.9738,97,0,0,1441.2
13.95,0,116.183,299,4.00607,98,0,0,1441
13.9667,0,116.604,317,4.03846,98,0,0,1440.6
13.9833,0,117.025,294,4.07097,98,0,0,1440
14,0,117.454,340,4.10359,98,0,0,1439.8
14.0167,0,117.882,315,4.13634,99,0,0,1440
14.0333,0,117.882,300,4.16908,99,0,0,1440
14.05,0,118.145,301,4.2019,99,0,0,1439.8
14.0667,0,118.318,339,4.23477,99,0,0,1439.8
14.0833,0,118.667,293,4.26773,99,0,0,1439.4
14.1,0,118.753,308,4.30072,100,0,0,1439.6
14.1167,0,119.192,358,4.33383,100,0,0,1439
14.1333,0,119.34,358,4.35849,100,0,0,1438.8
14.15,0,119.488,358,4.38314,100,0,0,1438.6
14.1667,0,119.635,358,4.4078,100,0,0,1438.4
14.1833,0,119.635,358,4.43352,100,0,0,1438.2
14.2,0,119.725,315,4.46678,100,0,0,1438.6
14.2167,0,120.409,316,4.50023,101,0,0,1438.6
14.2333,0,120.532,322,4.53371,101,0,0,1438
14.25,0,120.805,324,4.56726,101,0,0,1437.8
14.2667,0,120.805,298,4.60082,102,0,0,1437.8
14.2833,0,121.442,304,4.63456,102,0,0,1437.6
14.3,0,121.442,338,4.66829,102,0,0,1437.2
14.3167,0,121.903,331,4.70215,102,0,0,1437.2
14.3333,0,121.903,334,4.73601,102,0,0,1436.6
14.35,0,122.368,324,4.77,103,0,0,1436
14.3667,0,122.368,297,4.804,103,0,0,1436
14.3833,0,122.832,270,4.83812,100,0,0,1436.2
14.4,0,122.458,224,4.87213,96,0,0,1436.6
14.4167,0,122.832,310,4.90625,96,0,0,1436
14.4333,0,123.019,332,4.94042,96,0,0,1435.6
14.45,0,123.304,334,4.97467,97,0,0,1434.8
14.4667,0,123.779,321,5.00906,97,0,0,1435
14.4833,0,124.16,310,5.04355,97,0,0,1434.8
14.5,0,124.258,299,5.07806,97,0,0,1434.8
14.5167,0,124.258,300,5.11258,97,0,0,1435.2
14.5333,0,124.736,318,5.14723,97,0,0,1434.8
14.55,0,124.736,312,5.18188,98,0,0,1434.6
14.5667,0,124.736,326,5.21653,98,0,0,1434.4
14.5833,0,125.222,360,5.25131,98,0,0,1434
14.6,0,125.712,340,5.28623,98,0,0,1433.4
14.6167,0,125.712,325,5.32115,98,0,0,1433.2
14.6333,0,125.712,319,5.35607,99,0,0,1432.8
14.65,0,126.205,308,5.39113,99,0,0,1433
14.6667,0,126.205,337,5.42618,99,0,0,1432.2
14.6833,0,126.205,318,5.46124,99,0,0,1432.4
14.7,0,127.202,326,5.49657,99,0,0,1432
14.7167,0,126.702,355,5.53177,99,0,0,1431.6
14.7333,0,127.202,318,5.5671,100,0,0,1431.6
14.75,0,127.202,319,5.60244,100,0,0,1431.6
14.7667,0,127.706,337,5.63791,100,0,0,1431.4
14.7833,0,127.706,330,5.67339,100,0,0,1431
14.8,0,127.706,284,5.70886,100,0,0,1430.6
14.8167,0,127.706,333,5.74433,100,0,0,1430.6
14.8333,0,128.218,300,5.77995,100,0,0,1430.6
14.85,0,128.218,335,5.81557,100,0,0,1430.2
14.8667,0,128.218,341,5.85118,101,0,0,1430.2
14.8833,0,128.218,320,5.8868,101,0,0,1430.2
14.9,0,128.218,293,5.92241,101,0,0,1430.6
14.9167,0,128.729,292,5.95817,101,0,0,1430
14.9333,0,129.247,303,5.99411,101,0,0,1429.4
14.95,0,128.729,333,6.02983,101,0,0,1429
14.9667,0,129.47,335,6.0658,101,0,0,1428.2
14.9833,0,129.247,291,6.1017,101,0,0,1428.4
15,0,129.766,303,6.13782,101,0,0,1428.2
15.0167,0,129.766,293,6.17379,102,0,0,1428.6
15.0333,0,129.766,303,6.20984,102,0,0,1427.8
15.05,0,129.247,289,6.24574,102,0,0,1427.6
15.0667,0,129.766,310,6.28178,102,0,0,1427.8
15.0833,0,129.917,293,6.31787,97,0,0,1427.8
15.1,0,129.766,318,6.35392,95,0,0,1427.6
15.1167,0,129.917,275,6.39001,95,0,0,1427.2
15.1333,0,130.291,293,6.4262,95,0,0,1426.8
15.15,0,130.367,321,6.46241,95,0,0,1427
15.1667,0,130.291,285,6.49868,95,0,0,1426.6
15.1833,0,130.291,313,6.53479,95,0,0,1426.8
15.2,0,130.291,285,6.57099,95,0,0,1426.4
15.2167,0,130.291,300,6.60718,95,0,0,1426.2
15.2333,0,130.291,327,6.64337,95,0,0,1425.6
15.25,0,130.824,366,6.67971,95,0,0,1425.2
15.2667,0,130.367,350,6.71592,95,0,0,1425.2
15.2833,0,130.824,319,6.75226,95,0,0,1425.4
15.3,0,130.291,343,6.78856,95,0,0,1425.6
15.3167,0,130.824,336,6.82479,95,0,0,1425.6
15.3333,0,130.824,324,6.86113,95,0,0,1425.4
15.35,0,131.357,354,6.89762,95,0,0,1425
15.3667,0,131.357,325,6.93411,95,0,0,1424.8
15.3833,0,130.824,319,6.97045,95,0,0,1424.8
15.4,0,131.357,297,7.00694,96,0,0,1424.6
15.4167,0,131.281,305,7.0434,96,0,0,1424.6
15.4333,0,131.357,362,7.07989,96,0,0,1424
15.45,0,131.357,332,7.11638,96,0,0,1424.4
15.4667,0,131.893,360,7.15302,96,0,0,1423.4
15.4833,0,131.893,366,7.18965,96,0,0,1423.4
15.5,0,132.437,367,7.22644,96,0,0,1423.4
15.5167,0,132.437,362,7.26323,96,0,0,1423.4
15.5333,0,132.203,338,7.30043,96,0,0,1423
15.55,0,132.203,365,7.33668,96,0,0,1422.8
15.5667,0,132.671,351,7.37353,97,0,0,1422.8
15.5833,0,132.671,350,7.41038,97,0,0,1422.4
15.6,0,132.984,325,7.44732,97,0,0,1422
15.6167,0,132.984,298,7.48426,97,0,0,1421.6
15.6333,0,133.535,319,7.52136,97,0,0,1421.2
15.65,0,133.614,370,7.55847,97,0,0,1421.2
15.6667,0,133.614,335,7.59559,97,0,0,1421.2
15.6833,0,134.093,327,7.63283,97,0,0,1421
15.7,0,133.535,349,7.66993,97,0,0,1420.8
15.7167,0,133.535,314,7.70702,97,0,0,1420.4
15.7333,0,134.093,325,7.74427,97,0,0,1420.8
15.75,0,133.535,344,7.78136,97,0,0,1420.6
15.7667,0,134.093,324,7.81861,98,0,0,1420.8
15.7833,0,134.093,325,7.85586,97,0,0,1420.4
15.8,0,134.093,308,7.8931,98,0,0,1420.6
15.8167,0,134.093,380,7.93035,98,0,0,1420.4
15.8333,0,134.093,359,7.9676,98,0,0,1419.8
15.85,0,134.093,330,8.00485,98,0,0,1419.6
15.8667,0,134.093,307,8.0421,98,0,0,1419.4
15.8833,0,134.093,318,8.07934,98,0,0,1419.6
15.9,0,134.654,304,8.11675,98,0,0,1419.2
15.9167,0,134.575,283,8.15413,98,0,0,1419.4
15.9333,0,134.654,307,8.19153,98,0,0,1419
15.95,0,134.654,365,8.22901,98,0,0,1419
15.9667,0,135.22,344,8.2665,98,0,0,1418.4
15.9833,0,135.058,363,8.30401,98,0,0,1417.8
16,0,135.22,358,8.34158,98,0,0,1417.8
16.0167,0,135.058,351,8.37909,98,0,0,1417.4
16.0333,0,135.22,336,8.41665,98,0,0,1417.4
16.05,0,135.22,338,8.45421,98,0,0,1417.4
16.0667,0,134.654,322,8.49162,98,0,0,1417.4
16.0833,0,134.654,310,8.52902,98,0,0,1417.8
16.1,0,134.575,278,8.5664,98,0,0,1417.6
