Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
1.03333,0,62.154,259,0.7081,99,147,0,1397.2
1.05,0,62.64,232,0.7255,100,148,0,1397.2
1.06667,0,63.3816,231,0.7431,101,148,0,1397.2
1.08333,0,64.1448,258,0.7609,102,149,0,1397.2
1.1,0,64.6596,267,0.7789,103,149,0,1397.2
1.11667,0,65.1852,240,0.797,104,149,0,1397.2
1.13333,0,65.7216,234,0.8153,105,150,0,1397.2
1.15,0,66.1968,230,0.8337,106,150,0,1397.2
1.16667,0,66.5388,240,0.8521,107,150,0,1397.2
1.18333,0,67.0968,208,0.8708,108,151,0,1397.2
1.2,0,67.878,209,0.8896,107,151,0,1397.2
1.21667,0,68.31,246,0.9086,99,151,0,1397.2
1.23333,0,68.9724,267,0.9278,98,152,0,1397.2
1.25,0,69.6456,232,0.9471,98,152,0,1397.2
1.26667,0,70.0272,228,0.9666,99,152,0,1397.2
1.28333,0,70.7976,229,0.9862,100,153,0,1397.2
1.3,0,71.5896,250,1.0061,101,153,0,1397.2
1.31667,0,71.748,271,1.0261,102,154,0,1396.8
1.33333,0,72.5616,246,1.0462,103,154,0,1396.4
1.35,0,72.7236,249,1.0665,104,154,0,1396
1.36667,0,73.224,247,1.0868,104,154,0,1395.6
1.38333,0,73.476,248,1.1072,105,155,0,1395.2
1.4,0,74.2392,243,1.1278,105,155,0,1395.2
1.41667,0,74.7576,268,1.1485,106,155,0,1395.2
1.43333,0,75.0204,229,1.1694,107,155,0,1395.2
1.45,0,75.2868,269,1.1903,107,155,0,1395.2
1.46667,0,75.9996,265,1.2114,108,156,0,1395.2
1.48333,0,76.3596,273,1.2326,109,156,0,1395.2
1.5,0,77.094,290,1.254,109,157,0,1395.2
1.51667,0,77.1876,269,1.2755,110,157,0,1395.2
1.53333,0,77.7492,295,1.2971,111,157,0,1395.2
1.55,0,78.2244,260,1.3188,111,157,0,1395.2
1.56667,0,78.9948,257,1.3408,112,157,0,1395.2
1.58333,0,78.8976,266,1.3627,113,157,0,1395.2
1.6,0,79.4844,261,1.3847,102,158,0,1395.2
1.61667,0,80.0784,288,1.4071,99,158,0,1395.2
1.63333,0,80.6832,297,1.4294,100,158,0,1395.2
1.65,0,80.9892,329,1.4519,101,159,0,1395.2
1.66667,0,81.6084,288,1.4746,101,159,0,1395.2
1.68333,0,81.8172,294,1.4973,102,159,0,1395.2
1.7,0,82.5516,327,1.5202,103,159,0,1395.2
1.71667,0,83.196,327,1.5433,103,160,0,1395.2
1.73333,0,83.52,304,1.5665,104,160,0,1395.2
1.75,0,83.8476,283,1.5898,105,161,0,1395.2
1.76667,0,84.51,298,1.6133,105,161,0,1395.2
1.78333,0,84.8448,315,1.6369,106,161,0,1395.2
1.8,0,85.1832,321,1.6605,106,161,0,1395.2
1.81667,0,85.8672,288,1.6844,107,161,0,1395.2
1.83333,0,86.2128,286,1.7083,107,162,0,1395.2
1.85,0,86.3892,313,1.7323,108,162,0,1395.2
1.86667,0,87.0552,334,1.7565,109,162,0,1395.2
1.88333,0,87.2712,341,1.7807,109,162,0,1395.2
1.9,0,87.9156,316,1.8052,110,163,0,1395.2
1.91667,0,88.4988,311,1.8297,110,163,0,1395.2
1.93333,0,89.0892,312,1.8545,111,163,0,1395.2
1.95,0,89.46,228,1.8793,109,163,0,1395.2
1.96667,0,90.216,355,1.9044,101,164,0,1395.2
1.98333,0,90.5976,351,1.9296,102,164,0,1394.8
2,0,90.5976,325,1.9547,102,164,0,1394.4
2.01667,0,91.2168,321,1.9801,103,165,0,1393.8
2.03333,0,91.2168,305,2.0054,103,165,0,1393.4
2.05,0,91.764,346,2.0309,104,165,0,1393
2.06667,0,92.16,310,2.0565,104,165,0,1393
2.08333,0,92.5596,281,2.0822,104,165,0,1393
2.1,0,92.5596,331,2.1079,105,165,0,1393
2.11667,0,93.366,364,2.1339,105,165,0,1393
2.13333,0,93.7764,369,2.1599,106,165,0,1393
2.15,0,93.7764,309,2.186,106,166,0,1393
2.16667,0,93.7764,285,2.2121,106,166,0,1393
2.18333,0,94.1904,267,2.2382,107,166,0,1393
2.2,0,94.7016,264,2.2645,107,167,0,1393
2.21667,0,94.7736,270,2.2908,107,167,0,1393
2.23333,0,95.0256,300,2.3172,108,167,0,1393
2.25,0,95.0256,259,2.3436,108,168,0,1393
2.26667,0,95.8788,274,2.3702,108,168,0,1393
2.28333,0,95.8788,294,2.3969,108,168,0,1393
2.3,0,96.138,303,2.4236,109,168,0,1393
2.31667,0,96.138,346,2.4503,109,168,0,1393
2.33333,0,96.8364,347,2.4772,109,168,0,1393
2.35,0,97.632,294,2.5043,110,168,0,1393
2.36667,0,97.542,280,2.5314,110,168,0,1393
2.38333,0,98.0784,270,2.5586,111,168,0,1393
2.4,0,97.8984,272,2.5858,111,167,0,1393
2.41667,0,98.532,255,2.6132,111,167,0,1393
2.43333,0,98.2584,237,2.6405,112,167,0,1393
2.45,0,98.622,299,2.6679,112,167,0,1393
2.46667,0,98.9856,308,2.6954,112,167,0,1393
2.48333,0,99.3564,187,2.723,112,168,0,1393
2.5,0,99.4464,337,2.7506,104,168,0,1393
2.51667,0,99.7236,326,2.7783,101,168,0,1393
2.53333,0,100.476,315,2.8062,102,168,0,1392.6
2.55,0,100.854,308,2.8342,102,168,0,1392.2
2.56667,0,100.854,337,2.8622,102,168,0,1391.8
2.58333,0,101.621,334,2.8905,103,168,0,1391.4
2.6,0,101.621,381,2.9187,103,168,0,1391
2.61667,0,102.301,413,2.9471,103,168,0,1391
2.63333,0,102.794,395,2.9757,104,168,0,1391
2.65,0,103.792,363,3.0045,104,168,0,1391
2.66667,0,103.59,367,3.0333,105,168,0,1391
2.68333,0,103.993,343,3.0622,105,169,0,1391
2.7,0,104.81,387,3.0913,106,170,0,1391
2.71667,0,105.221,413,3.1206,106,170,0,1391
2.73333,0,105.221,350,3.1497,107,170,0,1391
2.75,0,105.638,394,3.1791,107,171,0,1391
2.76667,0,106.056,408,3.2085,107,171,0,1391
2.78333,0,106.056,385,3.238,108,171,0,1391
2.8,0,106.481,376,3.2676,108,171,0,1391
2.81667,0,106.906,392,3.2973,108,170,0,1391
2.83333,0,106.906,363,3.327,109,170,0,1391
2.85,0,107.766,408,3.3569,109,170,0,1391
2.86667,0,107.986,409,3.3869,109,171,0,1390.6
2.88333,0,107.766,357,3.4168,109,171,0,1390
2.9,0,108.205,331,3.4469,110,171,0,1389.6
2.91667,0,108.644,398,3.4771,110,171,0,1389.2
2.93333,0,108.716,395,3.5073,110,172,0,1388.6
2.95,0,109.087,393,3.5376,111,173,0,1388.6
2.96667,0,109.534,389,3.568,111,173,0,1388.6
2.98333,0,109.836,342,3.5985,110,174,0,1388.6
3,0,109.984,359,3.6291,99,174,0,1388.6
3.01667,0,110.441,301,3.6597,99,174,0,1388.6
3.03333,0,110.441,388,3.6904,99,174,0,1388.6
3.05,0,110.898,375,3.7212,99,174,0,1388.6
3.06667,0,110.898,348,3.752,99,174,0,1388.6
3.08333,0,111.827,377,3.7831,100,174,0,1388.6
3.1,0,111.827,409,3.8142,100,174,0,1388.6
3.11667,0,111.827,404,3.8452,100,174,0,1388.6
3.13333,0,112.532,392,3.8765,100,174,0,1388.6
3.15,0,112.295,321,3.9077,101,174,0,1388.6
3.16667,0,112.77,361,3.939,101,174,0,1388.6
3.18333,0,113.249,354,3.9705,101,174,0,1388.6
3.2,0,113.249,401,4.0019,101,174,0,1388.6
3.21667,0,113.328,362,4.0334,101,174,0,1388.6
3.23333,0,113.728,375,4.065,102,173,0,1388.6
3.25,0,113.728,354,4.0966,102,173,0,1388.6
3.26667,0,113.249,278,4.1282,102,173,0,1388.6
3.28333,0,113.328,140,4.1595,102,173,0,1388.6
