timestamp,altitude,cadence,distance,speed,power
2023-09-15T10:41:02,1464.4,95,572.71,61.369,199
2023-09-15T10:41:03,1464.6,89,589.7,61.337,169
2023-09-15T10:41:04,1464.4,84,606.85,61.805,201
2023-09-15T10:41:05,1464.4,84,624.08,62.042,219
2023-09-15T10:41:06,1464.4,85,641.38,62.276,220
2023-09-15T10:41:07,1464.4,85,658.84,62.78,205
2023-09-15T10:41:08,1464.2,86,676.41,63.317,224
2023-09-15T10:41:09,1464.6,86,694.21,64.091,206
2023-09-15T10:41:10,1464.6,87,712.11,64.361,224
2023-09-15T10:41:11,1464.4,87,730.11,64.865,232
2023-09-15T10:41:12,1464.2,88,748.2,65.131,231
2023-09-15T10:41:13,1464.2,89,766.33,65.268,218
2023-09-15T10:41:14,1464.2,89,784.63,65.804,221
2023-09-15T10:41:15,1464,90,803.11,66.611,233
2023-09-15T10:41:16,1464,91,821.69,66.877,226
2023-09-15T10:41:17,1464,91,840.29,66.978,214
2023-09-15T10:41:18,1463.8,92,858.98,67.28,204
2023-09-15T10:41:19,1463.8,82,877.85,67.921,193
2023-09-15T10:41:20,1463.8,82,896.86,68.357,223
2023-09-15T10:41:21,1463.8,83,915.88,68.558,219
2023-09-15T10:41:22,1463.6,83,935.09,69.095,198
2023-09-15T10:41:23,1463.6,84,954.32,69.296,196
2023-09-15T10:41:24,1463.6,84,973.76,69.901,199
2023-09-15T10:41:25,1463.4,85,993.33,70.438,213
2023-09-15T10:41:26,1463.4,85,1012.97,70.776,228
2023-09-15T10:41:27,1463.4,86,1032.8,71.413,224
2023-09-15T10:41:28,1463.6,86,1052.73,71.716,229
2023-09-15T10:41:29,1463.6,87,1072.78,72.119,217
2023-09-15T10:41:30,1463.6,87,1092.96,72.724,224
2023-09-15T10:41:31,1463.6,88,1113.25,72.958,220
2023-09-15T10:41:32,1463.6,88,1133.54,73.127,222
2023-09-15T10:41:33,1463.6,84,1153.86,73.159,216
2023-09-15T10:41:34,1463.4,77,1174.22,73.296,203
2023-09-15T10:41:35,1463.4,78,1194.69,73.631,207
2023-09-15T10:41:36,1463.4,78,1215.22,73.966,218
2023-09-15T10:41:37,1463.4,78,1235.87,74.336,213
2023-09-15T10:41:38,1463.8,80,1256.54,74.336,181
2023-09-15T10:41:39,1463.8,78,1277.28,74.74,201
2023-09-15T10:41:40,1463.8,79,1298.08,74.905,202
2023-09-15T10:41:41,1463.6,79,1318.89,74.905,200
2023-09-15T10:41:42,1463.6,79,1339.77,75.143,194
2023-09-15T10:41:43,1463.6,80,1360.73,75.478,191
2023-09-15T10:41:44,1463.6,80,1381.85,76.014,204
2023-09-15T10:41:45,1463.6,81,1402.96,76.014,188
2023-09-15T10:41:46,1463.6,80,1424.17,76.352,198
2023-09-15T10:41:47,1463.6,81,1445.52,76.856,195
2023-09-15T10:41:48,1463.6,81,1467.02,77.393,219
2023-09-15T10:41:49,1463.6,82,1488.59,77.663,203
2023-09-15T10:41:50,1463.6,82,1510.24,77.929,214
2023-09-15T10:41:51,1463.6,82,1531.97,78.167,230
2023-09-15T10:41:52,1463.6,83,1553.84,78.736,215
2023-09-15T10:41:53,1463.6,83,1575.87,79.308,215
2023-09-15T10:41:54,1463.6,83,1597.88,79.308,198
2023-09-15T10:41:55,1463.6,83,1619.98,79.574,224
2023-09-15T10:41:56,1463.6,84,1642.11,79.574,221
2023-09-15T10:41:57,1463.8,84,1664.36,80.179,214
2023-09-15T10:41:58,1463.6,84,1686.66,80.179,216
2023-09-15T10:41:59,1463.4,85,1709.12,80.953,215
2023-09-15T10:42:00,1463.6,85,1731.69,81.256,212
2023-09-15T10:42:01,1463.4,85,1754.35,81.558,203
2023-09-15T10:42:02,1463.4,86,1777.07,81.792,202
2023-09-15T10:42:03,1463.2,86,1799.63,81.155,199
2023-09-15T10:42:04,1463.2,86,1822.32,81.76,207
2023-09-15T10:42:05,1463,87,1845.1,81.76,195
2023-09-15T10:42:06,1463,87,1867.87,82.062,202
2023-09-15T10:42:07,1463,87,1890.85,82.8,194
2023-09-15T10:42:08,1463,87,1913.83,82.8,209
2023-09-15T10:42:09,1462.8,88,1936.83,82.8,211
2023-09-15T10:42:10,1462.4,88,1959.96,83.272,189
2023-09-15T10:42:11,1462,88,1983.11,83.272,203
2023-09-15T10:42:12,1462,88,2006.22,83.272,195
2023-09-15T10:42:13,1461.8,88,2029.44,83.606,181
2023-09-15T10:42:14,1461.6,81,2052.76,83.941,205
2023-09-15T10:42:15,1461.4,80,2076.13,84.143,189
2023-09-15T10:42:16,1461.4,81,2099.51,84.143,203
2023-09-15T10:42:17,1461.4,81,2122.97,84.481,198
2023-09-15T10:42:18,1461.2,81,2146.46,84.481,189
2023-09-15T10:42:19,1461.2,81,2170.09,85.05,199
2023-09-15T10:42:20,1461.2,82,2193.8,85.453,198
2023-09-15T10:42:21,1461,82,2217.63,85.792,188
2023-09-15T10:42:22,1461,82,2241.42,85.622,136
2023-09-15T10:42:23,1461,82,2265.21,85.655,153
2023-09-15T10:42:24,1461,82,2289.18,86.026,198
2023-09-15T10:42:25,1461,83,2313.08,86.296,201
2023-09-15T10:42:26,1461,83,2337.18,86.764,195
2023-09-15T10:42:27,1461,83,2361.28,86.764,201
2023-09-15T10:42:28,1461,83,2385.51,87.134,197
2023-09-15T10:42:29,1460.8,84,2409.79,87.502,210
2023-09-15T10:42:30,1460.8,84,2434.13,87.538,190
2023-09-15T10:42:31,1461,84,2458.52,87.905,187
2023-09-15T10:42:32,1461,84,2483.04,88.276,220
2023-09-15T10:42:33,1460.8,85,2507.63,88.409,213
2023-09-15T10:42:34,1460.8,85,2532.39,89.15,203
2023-09-15T10:42:35,1460.4,85,2557.13,89.15,195
2023-09-15T10:42:36,1460.2,86,2582.02,89.518,190
2023-09-15T10:42:37,1460.2,86,2606.89,89.518,215
2023-09-15T10:42:38,1460,86,2631.83,89.888,202
2023-09-15T10:42:39,1460,86,2656.8,89.888,216
2023-09-15T10:42:40,1459.8,86,2681.99,90.695,185
2023-09-15T10:42:41,1459.8,87,2707.24,90.896,176
2023-09-15T10:42:42,1459.8,87,2732.6,91.199,179
2023-09-15T10:42:43,1459.6,87,2757.92,91.264,162
2023-09-15T10:42:44,1459.6,87,2783.28,91.264,185
2023-09-15T10:42:45,1459.4,87,2808.79,91.836,183
2023-09-15T10:42:46,1459.6,87,2834.28,91.667,166
2023-09-15T10:42:47,1459.2,79,2859.83,92.07,177
2023-09-15T10:42:48,1459.2,79,2885.4,92.07,182
2023-09-15T10:42:49,1458.8,79,2911.09,92.473,201
2023-09-15T10:42:50,1458.8,79,2936.78,92.473,197
2023-09-15T10:42:51,1458.4,79,2962.58,92.876,212
2023-09-15T10:42:52,1458.2,80,2988.63,93.719,197
2023-09-15T10:42:53,1458,80,3014.65,93.751,198
2023-09-15T10:42:54,1457.8,80,3040.69,93.751,181
2023-09-15T10:42:55,1457.8,80,3066.81,94.021,204
2023-09-15T10:42:56,1457.6,80,3092.98,94.223,207
2023-09-15T10:42:57,1457.6,81,3119.25,94.489,212
2023-09-15T10:42:58,1457.4,81,3145.59,94.828,203
2023-09-15T10:42:59,1457.2,81,3172.01,95.195,210
2023-09-15T10:43:00,1457,81,3198.39,94.961,203
2023-09-15T10:43:01,1456.8,81,3224.86,95.296,196
2023-09-15T10:43:02,1456.8,81,3251.39,95.497,196
2023-09-15T10:43:03,1456.6,81,3277.91,95.497,197
2023-09-15T10:43:04,1456.6,82,3304.58,96.001,203
2023-09-15T10:43:05,1456.4,82,3331.62,97.243,192
2023-09-15T10:43:06,1456.2,82,3358.68,97.513,208
2023-09-15T10:43:07,1456,82,3385.8,97.513,190
2023-09-15T10:43:08,1455.6,82,3412.95,97.848,186
2023-09-15T10:43:09,1455.6,83,3440.22,98.186,226
2023-09-15T10:43:10,1455.2,83,3467.5,98.186,196
2023-09-15T10:43:11,1455.4,83,3494.77,98.186,204
2023-09-15T10:43:12,1455,83,3522.21,98.791,194
2023-09-15T10:43:13,1455,84,3549.78,99.158,173
2023-09-15T10:43:14,1454.6,84,3577.23,98.892,198
2023-09-15T10:43:15,1454.6,84,3604.94,99.662,215
2023-09-15T10:43:16,1454.6,84,3632.5,99.328,207
2023-09-15T10:43:17,1454.4,84,3660.17,99.598,211
2023-09-15T10:43:18,1454.2,84,3687.89,99.695,212
2023-09-15T10:43:19,1454,84,3715.65,99.932,209
2023-09-15T10:43:20,1454.2,85,3743.38,99.932,210
2023-09-15T10:43:21,1454.2,85,3771.27,100.4,198
2023-09-15T10:43:22,1454,85,3799.3,100.84,222
2023-09-15T10:43:23,1454,85,3827.39,101.207,220
2023-09-15T10:43:24,1453.8,85,3855.5,101.207,213
2023-09-15T10:43:25,1453.6,85,3883.64,101.207,201
2023-09-15T10:43:26,1453.6,85,3911.68,100.94,212
2023-09-15T10:43:27,1453.6,85,3939.75,101.142,202
2023-09-15T10:43:28,1453.8,86,3967.92,101.308,218
2023-09-15T10:43:29,1453.6,80,3996.07,101.444,205
2023-09-15T10:43:30,1453.6,76,4024.25,101.444,201
2023-09-15T10:43:31,1453.4,76,4052.54,101.848,211
2023-09-15T10:43:32,1453.2,76,4080.91,102.114,206
2023-09-15T10:43:33,1452.8,76,4109.38,102.517,200
2023-09-15T10:43:34,1452.6,76,4137.89,102.517,226
2023-09-15T10:43:35,1452.2,76,4166.35,102.553,211
2023-09-15T10:43:36,1451.8,76,4194.89,102.654,205
2023-09-15T10:43:37,1451.4,76,4223.4,102.755,201
2023-09-15T10:43:38,1451.2,77,4251.99,102.92,193
2023-09-15T10:43:39,1451,77,4280.41,102.316,209
2023-09-15T10:43:40,1450.8,77,4308.97,102.686,208
2023-09-15T10:43:41,1450.8,77,4337.46,102.686,202
2023-09-15T10:43:42,1450.6,77,4366.02,102.82,192
2023-09-15T10:43:43,1450.6,77,4394.61,102.82,200
2023-09-15T10:43:44,1450.4,77,4423.15,102.82,202
2023-09-15T10:43:45,1450.4,77,4451.74,102.82,212
2023-09-15T10:43:46,1450.2,77,4480.4,103.09,210
2023-09-15T10:43:47,1450.2,77,4508.98,103.09,188
2023-09-15T10:43:48,1450.2,77,4537.61,103.09,205
2023-09-15T10:43:49,1450.2,78,4566.26,103.122,218
2023-09-15T10:43:50,1450.2,78,4594.93,103.122,200
2023-09-15T10:43:51,1449.6,78,4623.58,103.122,196
2023-09-15T10:43:52,1449.4,78,4652.34,103.525,205
2023-09-15T10:43:53,1449,78,4681.09,103.626,201
2023-09-15T10:43:54,1448.8,78,4709.96,103.928,215
2023-09-15T10:43:55,1448.4,78,4738.7,103.46,178
2023-09-15T10:43:56,1448.6,78,4767.49,103.662,202
2023-09-15T10:43:57,1448.2,78,4796.27,103.594,178
2023-09-15T10:43:58,1448,78,4825.06,103.662,196
2023-09-15T10:43:59,1447.8,78,4853.88,103.727,121
2023-09-15T10:44:00,1447.6,78,4882.59,103.36,87
2023-09-15T10:44:01,1447.6,78,4911.43,103.727,130
2023-09-15T10:44:02,1447.2,78,4940.2,103.662,123
2023-09-15T10:44:03,1447.2,78,4969.1,104.062,139
2023-09-15T10:44:04,1447,78,4997.9,103.662,108
2023-09-15T10:44:05,1447,78,5026.78,103.997,124
2023-09-15T10:44:06,1446.8,78,5055.63,103.86,157
2023-09-15T10:44:07,1446.2,78,5084.41,103.594,171
2023-09-15T10:44:08,1446,78,5113.3,103.997,188
2023-09-15T10:44:09,1445.6,78,5142.3,104.4,189
2023-09-15T10:44:10,1445.6,78,5171.24,104.198,182
2023-09-15T10:44:11,1445.4,78,5200.27,104.4,196
2023-09-15T10:44:12,1445.2,79,5229.12,103.961,202
2023-09-15T10:44:13,1445.2,79,5258.09,103.961,218
2023-09-15T10:44:14,1445,79,5286.79,103.561,226
2023-09-15T10:44:15,1445,79,5316.16,105.811,223
2023-09-15T10:44:16,1444.8,79,5345.55,105.811,224
2023-09-15T10:44:17,1444.8,79,5374.94,105.811,212
2023-09-15T10:44:18,1444.6,79,5404.2,105.239,218
2023-09-15T10:44:19,1444.6,79,5433.44,105.239,204
2023-09-15T10:44:20,1444.4,79,5462.64,105.239,211
2023-09-15T10:44:21,1444.4,79,5492.04,105.844,210
2023-09-15T10:44:22,1444,79,5521.44,105.844,201
2023-09-15T10:44:23,1443.6,79,5550.79,105.642,195
2023-09-15T10:44:24,1443.4,79,5580.27,106.146,200
2023-09-15T10:44:25,1443,79,5609.66,105.71,204
2023-09-15T10:44:26,1443,79,5639,105.71,193
2023-09-15T10:44:27,1442.8,80,5668.42,105.912,193
2023-09-15T10:44:28,1442.6,80,5697.96,106.348,208
2023-09-15T10:44:29,1442.4,80,5727.5,106.348,212
2023-09-15T10:44:30,1442.2,80,5757.02,106.279,205
2023-09-15T10:44:31,1442.2,80,5786.6,106.481,189
2023-09-15T10:44:32,1442,80,5816.06,106.045,209
2023-09-15T10:44:33,1442,80,5845.54,106.146,203
2023-09-15T10:44:34,1441.8,80,5875.06,106.146,193
2023-09-15T10:44:35,1441.8,80,5904.65,106.549,209
2023-09-15T10:44:36,1441.6,80,5934.21,106.416,200
2023-09-15T10:44:37,1441.4,80,5963.86,106.819,204
2023-09-15T10:44:38,1440.8,80,5993.53,106.819,206
2023-09-15T10:44:39,1440.6,80,6023.12,106.549,204
2023-09-15T10:44:40,1440.4,80,6052.75,106.549,217
2023-09-15T10:44:41,1440.4,80,6082.32,106.549,187
2023-09-15T10:44:42,1440.2,76,6112.16,107.424,199
2023-09-15T10:44:43,1439.8,75,6142,107.424,203
2023-09-15T10:44:44,1439.8,75,6171.84,107.424,218
2023-09-15T10:44:45,1439.6,75,6201.45,106.618,213
2023-09-15T10:44:46,1439.6,75,6231.07,106.618,193
2023-09-15T10:44:47,1439.6,75,6260.68,106.618,207
2023-09-15T10:44:48,1439.4,75,6290.35,106.819,206
2023-09-15T10:44:49,1439.6,75,6320.03,106.819,210
2023-09-15T10:44:50,1439.2,75,6349.7,106.819,220
2023-09-15T10:44:51,1439,75,6379.47,107.186,245
2023-09-15T10:44:52,1439,75,6409.25,107.186,232
2023-09-15T10:44:53,1438.8,75,6439.17,107.626,224
2023-09-15T10:44:54,1438.6,75,6468.93,107.255,219
2023-09-15T10:44:55,1438.4,75,6498.85,107.69,214
2023-09-15T10:44:56,1438.2,75,6528.67,107.255,224
2023-09-15T10:44:57,1438,75,6558.29,106.751,246
2023-09-15T10:44:58,1438,75,6587.98,106.751,243
2023-09-15T10:44:59,1437.6,75,6617.6,106.751,237
2023-09-15T10:45:00,1437.6,75,6647.48,107.557,250
2023-09-15T10:45:01,1437.4,75,6677.35,107.557,236
2023-09-15T10:45:02,1437.2,75,6707.38,107.993,255
2023-09-15T10:45:03,1437,75,6737.35,107.993,260
2023-09-15T10:45:04,1436.8,75,6767.35,107.557,233
2023-09-15T10:45:05,1436.8,76,6797.32,107.993,211
2023-09-15T10:45:06,1436.6,75,6827.13,107.557,215
2023-09-15T10:45:07,1436.4,75,6857.08,107.827,243
2023-09-15T10:45:08,1436.4,76,6887.01,107.827,232
2023-09-15T10:45:09,1436.4,76,6916.96,107.827,264
2023-09-15T10:45:10,1436.2,76,6946.83,107.525,259
2023-09-15T10:45:11,1436.2,76,6976.81,107.96,257
2023-09-15T10:45:12,1436,76,7006.92,108.396,257
2023-09-15T10:45:13,1435.8,76,7037.11,108.565,242
2023-09-15T10:45:14,1435.8,76,7067.24,108.565,227
2023-09-15T10:45:15,1435.6,76,7097.39,108.565,249
2023-09-15T10:45:16,1435.4,76,7127.49,108.328,244
2023-09-15T10:45:17,1435.2,76,7157.61,108.464,241
2023-09-15T10:45:18,1435,76,7187.83,108.767,238
2023-09-15T10:45:19,1434.8,77,7218.26,109.436,225
2023-09-15T10:45:20,1434.8,77,7248.52,109.069,220
2023-09-15T10:45:21,1434.6,77,7278.8,109.001,238
2023-09-15T10:45:22,1434.2,77,7309.16,109.303,227
2023-09-15T10:45:23,1434.2,77,7339.56,109.303,229
2023-09-15T10:45:24,1434,77,7369.92,109.303,239
2023-09-15T10:45:25,1434,72,7400.31,109.505,266
2023-09-15T10:45:26,1434,71,7430.6,109.069,242
2023-09-15T10:45:27,1434,71,7461.05,109.505,286
2023-09-15T10:45:28,1433.8,71,7491.59,110.041,290
2023-09-15T10:45:29,1433.6,71,7522.16,110.041,292
2023-09-15T10:45:30,1433.6,71,7552.72,110.041,286
2023-09-15T10:45:31,1433.4,72,7582.89,108.598,297
2023-09-15T10:45:32,1433.4,72,7613.06,108.598,300
2023-09-15T10:45:33,1433.2,72,7643.22,108.598,312
2023-09-15T10:45:34,1433.2,72,7674.01,110.714,305
2023-09-15T10:45:35,1433,72,7704.61,110.279,305
2023-09-15T10:45:36,1432.8,72,7735.21,110.041,296
2023-09-15T10:45:37,1432.8,72,7765.7,109.876,298
2023-09-15T10:45:38,1432.6,72,7796.22,109.876,320
2023-09-15T10:45:39,1432.6,72,7826.95,110.513,306
2023-09-15T10:45:40,1432.4,72,7857.65,110.646,264
2023-09-15T10:45:41,1432.2,72,7888.52,111.118,327
2023-09-15T10:45:42,1432.2,72,7919.38,111.118,306
2023-09-15T10:45:43,1432.2,72,7950.28,111.251,314
2023-09-15T10:45:44,1432,72,7981.19,111.251,353
2023-09-15T10:45:45,1432,73,8012.09,111.251,320
2023-09-15T10:45:46,1431.8,73,8043.2,111.892,373
2023-09-15T10:45:47,1431.4,73,8074.36,112.259,334
2023-09-15T10:45:48,1431.4,73,8105.54,112.259,375
2023-09-15T10:45:49,1431.2,73,8136.87,112.662,346
2023-09-15T10:45:50,1431.4,73,8168.26,113.134,345
2023-09-15T10:45:51,1431,73,8199.55,112.662,279
2023-09-15T10:45:52,1431,73,8230.65,111.956,322
2023-09-15T10:45:53,1431,73,8261.77,112.025,307
2023-09-15T10:45:54,1431,73,8292.77,111.589,303
2023-09-15T10:45:55,1431,73,8323.78,111.654,295
2023-09-15T10:45:56,1431,73,8354.83,111.654,280
2023-09-15T10:45:57,1431,73,8385.85,111.654,95
2023-09-15T10:45:58,1431,71,8416.51,110.513,23
