timestamp,altitude,cadence,distance,speed,power,temperature
2023-09-12T18:46:08,1447,73,6046.07,51.16,119,29
2023-09-12T18:46:09,1447,73,6060.4,51.563,114,29
2023-09-12T18:46:10,1447,73,6074.89,52.132,120,29
2023-09-12T18:46:11,1447,74,6089.47,52.502,108,29
2023-09-12T18:46:12,1447,75,6104.2,53.006,125,29
2023-09-12T18:46:13,1447,75,6118.98,53.273,123,29
2023-09-12T18:46:14,1447,75,6133.85,53.51,124,29
2023-09-12T18:46:15,1446.8,76,6148.72,53.543,110,29
2023-09-12T18:46:16,1446.8,76,6163.69,53.914,101,29
2023-09-12T18:46:17,1446.8,77,6178.72,54.079,91,29
2023-09-12T18:46:18,1446.8,77,6193.86,54.45,99,29
2023-09-12T18:46:19,1446.8,78,6209.04,54.72,105,29
2023-09-12T18:46:20,1446.8,78,6224.22,54.652,105,29
2023-09-12T18:46:21,1446.8,77,6239.51,54.986,105,29
2023-09-12T18:46:22,1446.8,63,6254.86,55.256,104,29
2023-09-12T18:46:23,1446.8,61,6270.28,55.559,117,29
2023-09-12T18:46:24,1446.8,61,6285.8,55.829,105,29
2023-09-12T18:46:25,1446.8,62,6301.32,55.93,105,29
2023-09-12T18:46:26,1446.6,62,6316.94,56.164,119,29
2023-09-12T18:46:27,1446.6,62,6332.54,56.232,119,29
2023-09-12T18:46:28,1446.6,62,6348.22,56.434,122,29
2023-09-12T18:46:29,1446.4,63,6363.89,56.434,117,29
2023-09-12T18:46:30,1446.6,63,6379.68,56.837,114,29
2023-09-12T18:46:31,1446.6,63,6395.39,56.498,121,29
2023-09-12T18:46:32,1446.4,63,6411.17,56.801,105,29
2023-09-12T18:46:33,1446.2,63,6427,57.002,118,29
2023-09-12T18:46:34,1446.2,64,6442.85,57.103,126,29
2023-09-12T18:46:35,1446,64,6458.77,57.305,136,29
2023-09-12T18:46:36,1446,64,6474.69,57.305,125,29
2023-09-12T18:46:37,1446,64,6490.79,57.91,132,29
2023-09-12T18:46:38,1446,64,6506.86,57.91,134,29
2023-09-12T18:46:39,1446,64,6523.03,58.212,140,29
2023-09-12T18:46:40,1446,65,6539.23,58.313,129,29
2023-09-12T18:46:41,1446,65,6555.49,58.547,128,29
2023-09-12T18:46:42,1446,65,6571.83,58.817,119,29
2023-09-12T18:46:43,1446,65,6588.19,58.918,113,29
2023-09-12T18:46:44,1446,65,6604.53,58.817,122,29
2023-09-12T18:46:45,1446,66,6620.95,59.119,128,29
2023-09-12T18:46:46,1446,66,6637.44,59.353,123,29
2023-09-12T18:46:47,1445.8,66,6653.88,59.188,115,29
2023-09-12T18:46:48,1445.8,66,6670.44,59.623,130,29
2023-09-12T18:46:49,1445.8,66,6687.06,59.756,124,29
2023-09-12T18:46:50,1445.8,67,6703.75,60.095,124,29
2023-09-12T18:46:51,1445.6,67,6720.48,60.296,127,29
2023-09-12T18:46:52,1445.6,67,6737.35,60.732,126,29
2023-09-12T18:46:53,1445.6,68,6754.35,61.204,119,29
2023-09-12T18:46:54,1445.6,68,6771.42,61.438,121,29
2023-09-12T18:46:55,1445.6,68,6788.55,61.672,124,29
2023-09-12T18:46:56,1445.6,68,6805.68,61.672,123,29
2023-09-12T18:46:57,1445.6,69,6822.77,61.502,119,29
2023-09-12T18:46:58,1445.4,69,6839.88,61.603,124,29
2023-09-12T18:46:59,1445.4,69,6857.1,61.974,135,29
2023-09-12T18:47:00,1445.2,69,6874.38,62.208,126,29
2023-09-12T18:47:01,1445,70,6891.74,62.446,105,29
2023-09-12T18:47:02,1444.8,70,6909.25,63.05,110,29
2023-09-12T18:47:03,1444.8,70,6926.81,63.284,118,29
2023-09-12T18:47:04,1444.8,70,6944.49,63.554,114,29
2023-09-12T18:47:05,1444.8,70,6962.16,63.619,113,29
2023-09-12T18:47:06,1444.6,71,6979.88,63.788,129,29
2023-09-12T18:47:07,1444.6,71,6997.6,63.857,119,29
2023-09-12T18:47:08,1444.6,71,7015.33,63.857,113,29
2023-09-12T18:47:09,1444.6,71,7033.07,63.857,106,29
2023-09-12T18:47:10,1444.6,71,7050.92,64.26,110,29
2023-09-12T18:47:11,1444.6,72,7068.81,64.393,118,29
2023-09-12T18:47:12,1444.6,72,7086.78,64.696,111,29
2023-09-12T18:47:13,1444.4,72,7104.75,64.696,98,29
2023-09-12T18:47:14,1444.4,72,7122.72,64.696,95,29
2023-09-12T18:47:15,1444.4,72,7140.69,64.696,102,29
2023-09-12T18:47:16,1444.4,72,7158.77,65.099,119,29
2023-09-12T18:47:17,1444.2,72,7176.86,65.099,114,29
2023-09-12T18:47:18,1443.8,73,7195.01,65.333,106,29
2023-09-12T18:47:19,1443.8,73,7213.15,65.333,111,29
2023-09-12T18:47:20,1443.8,73,7231.38,65.534,101,29
2023-09-12T18:47:21,1443.6,73,7249.67,65.938,119,29
2023-09-12T18:47:22,1443.6,73,7267.99,65.938,117,29
2023-09-12T18:47:23,1443.6,73,7286.38,66.208,115,29
2023-09-12T18:47:24,1443.4,73,7304.83,66.208,117,29
2023-09-12T18:47:25,1443.4,74,7323.19,66.24,109,29
2023-09-12T18:47:26,1443.2,74,7341.57,66.24,87,29
2023-09-12T18:47:27,1443.2,74,7360.12,66.51,98,29
2023-09-12T18:47:28,1443.2,74,7378.58,66.51,100,29
2023-09-12T18:47:29,1443.2,74,7397.01,66.51,106,29
2023-09-12T18:47:30,1443,74,7415.54,66.744,102,29
2023-09-12T18:47:31,1442.6,72,7434.15,67.014,104,29
2023-09-12T18:47:32,1442.6,67,7452.76,67.014,112,29
2023-09-12T18:47:33,1442.4,67,7471.4,67.014,114,29
2023-09-12T18:47:34,1442.4,68,7490.07,67.28,110,29
2023-09-12T18:47:35,1442.4,68,7508.95,67.921,116,29
2023-09-12T18:47:36,1442.2,68,7527.8,67.921,111,29
2023-09-12T18:47:37,1442,68,7546.74,68.188,97,29
2023-09-12T18:47:38,1442,68,7565.77,68.49,105,29
2023-09-12T18:47:39,1442,68,7584.71,68.123,112,29
2023-09-12T18:47:40,1441.8,69,7603.62,68.155,109,29
2023-09-12T18:47:41,1441.8,69,7622.68,68.526,117,29
2023-09-12T18:47:42,1441.6,69,7641.78,68.76,125,29
2023-09-12T18:47:43,1441.6,69,7660.91,68.962,123,29
2023-09-12T18:47:44,1441.4,69,7680.11,69.095,114,29
2023-09-12T18:47:45,1441.4,70,7699.45,69.635,114,29
2023-09-12T18:47:46,1441.4,70,7718.81,69.635,106,29
2023-09-12T18:47:47,1441.2,70,7738.22,69.937,123,29
2023-09-12T18:47:48,1441.2,70,7757.63,69.869,117,29
2023-09-12T18:47:49,1441,71,7777.08,70.034,119,29
2023-09-12T18:47:50,1440.8,71,7796.6,70.272,115,29
2023-09-12T18:47:51,1440.6,71,7816.12,70.272,108,29
2023-09-12T18:47:52,1440.6,71,7835.73,70.574,109,29
2023-09-12T18:47:53,1440.6,71,7855.24,70.171,116,29
2023-09-12T18:47:54,1440.4,71,7874.81,70.538,120,29
2023-09-12T18:47:55,1440.4,72,7894.5,70.877,108,29
2023-09-12T18:47:56,1440.4,72,7914.19,70.877,110,29
2023-09-12T18:47:57,1440.4,72,7934.01,71.381,113,29
2023-09-12T18:47:58,1440.2,72,7953.89,71.482,115,29
2023-09-12T18:47:59,1440,72,7973.76,71.615,130,29
2023-09-12T18:48:00,1440,72,7993.73,71.885,121,29
2023-09-12T18:48:01,1439.8,73,8013.82,72.252,111,29
2023-09-12T18:48:02,1439.8,73,8033.89,72.32,117,29
2023-09-12T18:48:03,1439.6,73,8054.01,72.421,120,29
2023-09-12T18:48:04,1439.6,73,8074.16,72.554,126,29
2023-09-12T18:48:05,1439.2,73,8094.35,72.691,122,29
2023-09-12T18:48:06,1439,73,8114.59,72.857,113,29
2023-09-12T18:48:07,1438.8,73,8134.9,73.094,111,29
2023-09-12T18:48:08,1438.8,74,8155.2,73.026,107,29
2023-09-12T18:48:09,1438.6,73,8175.56,73.361,112,29
2023-09-12T18:48:10,1438.6,74,8195.88,73.159,117,29
2023-09-12T18:48:11,1438.6,74,8216.27,73.397,106,29
2023-09-12T18:48:12,1438.6,74,8236.73,73.663,101,29
2023-09-12T18:48:13,1438.4,74,8257.24,73.832,98,29
2023-09-12T18:48:14,1438.2,74,8277.61,73.328,89,29
2023-09-12T18:48:15,1438.2,75,8298.07,73.663,92,29
2023-09-12T18:48:16,1438,75,8318.55,73.663,83,29
2023-09-12T18:48:17,1438,75,8338.99,73.663,94,29
2023-09-12T18:48:18,1437.8,75,8359.71,74.57,82,29
2023-09-12T18:48:19,1437.6,75,8380.45,74.671,80,29
2023-09-12T18:48:20,1437.4,75,8401.19,74.671,81,29
2023-09-12T18:48:21,1437.2,75,8422,74.84,84,29
2023-09-12T18:48:22,1437,75,8442.7,74.57,82,29
2023-09-12T18:48:23,1436.8,74,8463.35,74.336,68,29
2023-09-12T18:48:24,1436.8,67,8484.04,74.502,65,29
2023-09-12T18:48:25,1436.8,67,8504.81,74.772,67,29
2023-09-12T18:48:26,1436.6,67,8525.51,74.502,78,29
2023-09-12T18:48:27,1436.4,67,8546.33,74.671,82,29
2023-09-12T18:48:28,1436.2,67,8566.93,74.47,73,29
2023-09-12T18:48:29,1436.2,67,8587.62,74.47,69,29
2023-09-12T18:48:30,1436,68,8608.36,74.671,73,29
2023-09-12T18:48:31,1435.8,68,8629.35,75.546,83,29
2023-09-12T18:48:32,1435.8,68,8650.43,75.881,85,29
2023-09-12T18:48:33,1435.8,68,8671.58,76.151,83,29
2023-09-12T18:48:34,1435.6,68,8692.68,75.881,86,29
2023-09-12T18:48:35,1435.6,68,8713.85,76.216,73,29
2023-09-12T18:48:36,1435.4,68,8735,76.216,81,29
2023-09-12T18:48:37,1435.4,68,8756.21,76.284,83,29
2023-09-12T18:48:38,1435.4,69,8777.43,76.486,90,29
2023-09-12T18:48:39,1435.4,69,8798.75,76.72,78,29
2023-09-12T18:48:40,1435.2,69,8820.16,77.09,78,29
2023-09-12T18:48:41,1434.6,69,8841.47,76.72,78,29
2023-09-12T18:48:42,1434.6,69,8862.81,76.82,89,29
2023-09-12T18:48:43,1434.4,69,8884.2,76.921,89,29
2023-09-12T18:48:44,1434.4,69,8905.62,77.191,85,29
2023-09-12T18:48:45,1434.2,69,8926.99,76.921,94,29
2023-09-12T18:48:46,1433.8,69,8948.2,76.284,94,29
2023-09-12T18:48:47,1433.6,69,8969.37,76.284,88,29
2023-09-12T18:48:48,1433.2,69,8990.66,76.655,107,29
2023-09-12T18:48:49,1433,69,9011.92,76.554,92,29
2023-09-12T18:48:50,1432.8,69,9033.29,76.82,102,29
2023-09-12T18:48:51,1432.6,69,9054.63,76.921,99,29
2023-09-12T18:48:52,1432.4,69,9076.05,77.09,90,29
2023-09-12T18:48:53,1432.4,69,9097.41,76.921,113,29
2023-09-12T18:48:54,1432.2,69,9118.88,77.191,99,29
2023-09-12T18:48:55,1432.2,69,9140.59,78.167,80,29
2023-09-12T18:48:56,1432.2,69,9162.3,78.167,90,29
2023-09-12T18:48:57,1432.2,69,9183.99,78.167,90,29
2023-09-12T18:48:58,1432.2,69,9205.65,77.965,96,29
2023-09-12T18:48:59,1432.2,69,9227.16,77.461,88,29
2023-09-12T18:49:00,1432.2,69,9248.65,77.36,92,29
2023-09-12T18:49:01,1432,69,9270.24,77.627,94,29
2023-09-12T18:49:02,1432,69,9291.82,77.764,100,29
2023-09-12T18:49:03,1431.8,69,9313.31,77.36,96,29
2023-09-12T18:49:04,1431.4,69,9334.74,77.159,111,29
2023-09-12T18:49:05,1431.2,69,9356.19,77.159,94,29
2023-09-12T18:49:06,1431.2,69,9377.6,77.159,99,29
2023-09-12T18:49:07,1431.2,70,9399.41,78.502,101,29
2023-09-12T18:49:08,1430.8,70,9421.26,78.667,102,29
2023-09-12T18:49:09,1430.8,70,9443.14,78.768,92,29
2023-09-12T18:49:10,1430.8,70,9464.95,78.502,89,29
2023-09-12T18:49:11,1430.8,70,9486.6,77.929,94,29
2023-09-12T18:49:12,1430.4,70,9508.27,78.03,78,29
2023-09-12T18:49:13,1430.2,70,9530.04,78.3,65,29
2023-09-12T18:49:14,1430,70,9551.67,77.929,78,29
2023-09-12T18:49:15,1429.8,70,9573.24,77.663,73,29
2023-09-12T18:49:16,1429.6,70,9594.81,77.562,74,29
2023-09-12T18:49:17,1429.6,64,9616.36,77.663,76,29
2023-09-12T18:49:18,1429.4,62,9637.93,77.663,82,29
2023-09-12T18:49:19,1429.4,62,9659.62,77.998,89,29
2023-09-12T18:49:20,1429.2,62,9681.28,77.998,80,29
2023-09-12T18:49:21,1428.8,62,9702.93,77.998,88,29
2023-09-12T18:49:22,1428.4,62,9724.63,78.131,94,29
2023-09-12T18:49:23,1428.2,62,9746.32,78.098,92,29
2023-09-12T18:49:24,1428,62,9768.09,78.368,95,29
2023-09-12T18:49:25,1428,62,9789.79,78.098,101,29
2023-09-12T18:49:26,1427.6,62,9811.58,78.466,104,29
2023-09-12T18:49:27,1427.6,62,9833.5,78.905,100,29
2023-09-12T18:49:28,1427.2,62,9855.38,78.768,83,29
2023-09-12T18:49:29,1427.2,62,9877.22,78.635,85,29
2023-09-12T18:49:30,1427,62,9899.07,78.635,83,29
2023-09-12T18:49:31,1427,62,9920.91,78.635,77,29
2023-09-12T18:49:32,1427,62,9942.76,78.667,86,29
2023-09-12T18:49:33,1427,62,9964.73,79.07,82,29
2023-09-12T18:49:34,1427,62,9986.58,78.667,83,29
2023-09-12T18:49:35,1426.8,62,10008.43,78.667,77,29
2023-09-12T18:49:36,1426.8,62,10030.23,78.401,85,29
2023-09-12T18:49:37,1426.6,62,10051.99,78.401,78,29
2023-09-12T18:49:38,1426.6,62,10073.79,78.401,75,29
2023-09-12T18:49:39,1426.4,62,10095.57,78.502,87,29
2023-09-12T18:49:40,1426.2,62,10117.61,79.006,87,29
2023-09-12T18:49:41,1426.2,62,10139.54,79.272,78,29
2023-09-12T18:49:42,1426,62,10161.56,79.272,81,29
2023-09-12T18:49:43,1426,62,10183.5,79.006,69,29
2023-09-12T18:49:44,1425.8,62,10205.48,79.106,69,29
2023-09-12T18:49:45,1425.6,62,10227.47,79.106,87,29
2023-09-12T18:49:46,1425.6,62,10249.51,79.409,62,29
2023-09-12T18:49:47,1425.4,62,10271.48,79.106,64,29
2023-09-12T18:49:48,1425.2,62,10293.4,78.905,61,29
2023-09-12T18:49:49,1425,62,10315.27,78.635,58,29
2023-09-12T18:49:50,1425,62,10337.09,78.635,64,29
2023-09-12T18:49:51,1424.6,62,10358.93,78.635,89,29
2023-09-12T18:49:52,1424.6,62,10380.77,78.635,94,29
2023-09-12T18:49:53,1424.4,62,10402.62,78.635,83,29
2023-09-12T18:49:54,1424.2,62,10424.56,79.006,73,29
2023-09-12T18:49:55,1423.8,62,10446.48,78.905,80,29
2023-09-12T18:49:56,1423.6,62,10468.63,79.643,87,29
2023-09-12T18:49:57,1423.4,62,10490.68,79.474,86,29
2023-09-12T18:49:58,1423.2,62,10512.74,79.34,84,29
2023-09-12T18:49:59,1423,62,10534.79,79.441,81,29
2023-09-12T18:50:00,1422.8,62,10556.85,79.34,82,29
2023-09-12T18:50:01,1422.8,62,10578.85,79.272,71,29
2023-09-12T18:50:02,1422.6,62,10600.87,79.272,82,29
2023-09-12T18:50:03,1422.6,62,10622.91,79.272,96,29
2023-09-12T18:50:04,1422.2,62,10644.93,79.34,96,29
2023-09-12T18:50:05,1422.4,62,10666.94,79.24,99,29
2023-09-12T18:50:06,1422,62,10688.86,78.937,105,29
2023-09-12T18:50:07,1421.8,62,10710.93,79.34,103,29
2023-09-12T18:50:08,1421.6,62,10732.91,79.24,114,29
2023-09-12T18:50:09,1421.6,62,10754.94,79.308,119,29
2023-09-12T18:50:10,1421.6,62,10776.98,79.308,109,29
2023-09-12T18:50:11,1421.4,62,10798.97,79.106,84,29
2023-09-12T18:50:12,1421.4,62,10820.92,79.006,90,29
2023-09-12T18:50:13,1421.4,62,10842.98,79.51,89,29
2023-09-12T18:50:14,1421.2,62,10865.07,79.51,90,29
2023-09-12T18:50:15,1421,62,10887.23,79.776,96,29
2023-09-12T18:50:16,1420.8,62,10909.39,79.776,93,29
2023-09-12T18:50:17,1420.6,62,10931.49,79.574,94,29
2023-09-12T18:50:18,1420.4,62,10953.6,79.574,95,29
2023-09-12T18:50:19,1420.4,62,10975.72,79.574,104,29
2023-09-12T18:50:20,1420,62,10997.8,79.574,108,29
2023-09-12T18:50:21,1419.8,62,11019.65,78.635,106,29
2023-09-12T18:50:22,1419.6,62,11041.51,78.635,114,29
2023-09-12T18:50:23,1419.6,62,11063.28,78.433,109,29
2023-09-12T18:50:24,1419.4,62,11085.15,78.736,104,29
2023-09-12T18:50:25,1419.2,62,11107.15,79.207,107,29
2023-09-12T18:50:26,1419.2,62,11129.15,79.207,107,29
2023-09-12T18:50:27,1419,62,11151.08,78.937,93,29
2023-09-12T18:50:28,1419,62,11173.05,79.106,109,29
2023-09-12T18:50:29,1419,62,11195.17,79.542,109,29
2023-09-12T18:50:30,1419,62,11217.27,79.643,109,29
2023-09-12T18:50:31,1419,62,11239.4,79.643,110,29
2023-09-12T18:50:32,1418.8,62,11261.61,79.643,101,29
2023-09-12T18:50:33,1418.6,62,11283.46,78.836,98,29
2023-09-12T18:50:34,1418.4,62,11305.34,78.836,100,29
2023-09-12T18:50:35,1418.4,62,11327.24,78.836,111,29
2023-09-12T18:50:36,1418.2,62,11349.11,78.836,100,29
2023-09-12T18:50:37,1418,62,11371.13,79.24,102,29
2023-09-12T18:50:38,1417.8,63,11393.05,78.937,110,29
2023-09-12T18:50:39,1417.8,63,11415.02,79.07,99,29
2023-09-12T18:50:40,1417.8,63,11436.94,78.937,83,29
2023-09-12T18:50:41,1417.4,62,11459,79.308,98,29
2023-09-12T18:50:42,1417.2,62,11480.89,78.905,101,29
2023-09-12T18:50:43,1416.8,62,11502.83,78.905,106,29
2023-09-12T18:50:44,1416.6,62,11524.67,78.703,101,29
2023-09-12T18:50:45,1416.4,62,11546.82,79.643,118,29
2023-09-12T18:50:46,1416.4,62,11568.92,79.643,123,29
2023-09-12T18:50:47,1416.2,62,11591,79.51,105,29
2023-09-12T18:50:48,1416.2,62,11613.09,79.441,113,29
2023-09-12T18:50:49,1416.2,62,11635.07,79.207,112,29
2023-09-12T18:50:50,1416,62,11657.13,79.409,116,29
2023-09-12T18:50:51,1415.8,62,11679.19,79.409,112,29
2023-09-12T18:50:52,1415.8,62,11701.17,79.139,122,29
2023-09-12T18:50:53,1415.8,62,11723.06,78.804,113,29
2023-09-12T18:50:54,1415.6,62,11745,78.905,116,29
2023-09-12T18:50:55,1415.6,62,11766.87,78.804,121,29
2023-09-12T18:50:56,1415.6,62,11788.86,79.106,126,29
2023-09-12T18:50:57,1415.6,62,11810.71,78.736,135,29
2023-09-12T18:50:58,1415.6,62,11832.64,78.836,139,29
2023-09-12T18:50:59,1415.4,62,11854.49,78.736,121,29
2023-09-12T18:51:00,1415.4,62,11876.38,78.736,137,29
2023-09-12T18:51:01,1415.2,62,11898.19,78.602,130,29
2023-09-12T18:51:02,1415.2,62,11920.01,78.3,130,29
2023-09-12T18:51:03,1415.2,62,11941.77,78.602,121,29
2023-09-12T18:51:04,1415,62,11963.61,78.602,121,29
2023-09-12T18:51:05,1415,62,11985.37,78.332,128,29
2023-09-12T18:51:06,1414.8,62,12007.09,78.131,121,29
2023-09-12T18:51:07,1414.8,62,12028.77,78.131,105,29
2023-09-12T18:51:08,1414.6,62,12050.46,78.066,115,29
2023-09-12T18:51:09,1414.6,62,12072.25,78.466,113,29
2023-09-12T18:51:10,1414.6,62,12094.05,78.466,123,29
2023-09-12T18:51:11,1414.4,62,12115.77,78.199,126,29
2023-09-12T18:51:12,1414.4,62,12137.52,78.3,118,29
2023-09-12T18:51:13,1414.4,62,12159.37,78.566,124,29
2023-09-12T18:51:14,1414.2,62,12181.27,78.836,122,29
2023-09-12T18:51:15,1414,62,12203.12,78.736,114,29
2023-09-12T18:51:16,1414,62,12225.02,78.836,129,29
2023-09-12T18:51:17,1413.8,62,12246.74,78.199,131,29
2023-09-12T18:51:18,1413.6,62,12268.46,78.199,129,29
2023-09-12T18:51:19,1413.2,62,12290.1,77.897,125,29
2023-09-12T18:51:20,1413,62,12311.82,78.199,125,29
2023-09-12T18:51:21,1413,63,12333.62,78.401,124,29
2023-09-12T18:51:22,1412.8,63,12355.35,78.3,117,29
2023-09-12T18:51:23,1412.6,62,12377.21,78.703,123,29
2023-09-12T18:51:24,1412.4,63,12399.07,78.703,132,29
2023-09-12T18:51:25,1412.4,63,12420.83,78.332,135,30
2023-09-12T18:51:26,1412.2,63,12442.71,78.703,134,30
2023-09-12T18:51:27,1412,63,12464.55,78.703,132,30
2023-09-12T18:51:28,1411.8,63,12486.44,78.703,123,29
2023-09-12T18:51:29,1411.8,63,12508.66,80.078,125,29
2023-09-12T18:51:30,1411.6,63,12530.83,79.812,114,29
2023-09-12T18:51:31,1411.6,63,12553,79.744,123,30
2023-09-12T18:51:32,1411.6,63,12575.12,79.711,130,30
2023-09-12T18:51:33,1411.4,63,12597.14,79.272,112,30
2023-09-12T18:51:34,1411.4,63,12619.16,79.272,91,30
2023-09-12T18:51:35,1411.4,63,12641.2,79.272,106,30
2023-09-12T18:51:36,1411.2,63,12663.2,79.272,98,30
2023-09-12T18:51:37,1411,63,12685.25,79.308,82,30
2023-09-12T18:51:38,1410.8,63,12707.16,78.869,100,30
2023-09-12T18:51:39,1410.6,63,12729.12,79.139,105,30
2023-09-12T18:51:40,1410.6,63,12751.15,79.272,129,30
2023-09-12T18:51:41,1410.4,63,12773.08,78.905,118,29
2023-09-12T18:51:42,1410.2,63,12794.88,78.534,105,30
2023-09-12T18:51:43,1410,63,12816.72,78.534,109,30
2023-09-12T18:51:44,1409.8,63,12838.61,78.905,139,29
2023-09-12T18:51:45,1409.6,63,12860.89,80.215,136,30
2023-09-12T18:51:46,1409.4,63,12883.07,79.844,127,30
2023-09-12T18:51:47,1409.4,63,12905.16,79.441,128,30
2023-09-12T18:51:48,1409.4,63,12927.32,79.844,129,30
2023-09-12T18:51:49,1409.2,63,12949.5,79.844,149,30
2023-09-12T18:51:50,1409.2,63,12971.58,79.51,140,30
2023-09-12T18:51:51,1409.2,63,12993.75,79.812,151,30
2023-09-12T18:51:52,1409.2,63,13015.92,79.812,137,30
2023-09-12T18:51:53,1409,63,13038.09,79.812,131,30
2023-09-12T18:51:54,1409,63,13060.23,79.61,112,30
2023-09-12T18:51:55,1408.8,63,13082.32,79.61,105,30
2023-09-12T18:51:56,1408.8,63,13104.43,79.61,103,30
2023-09-12T18:51:57,1408.6,63,13126.47,79.34,95,30
2023-09-12T18:51:58,1408.6,63,13148.74,80.147,89,30
2023-09-12T18:51:59,1408.6,63,13171.02,80.147,70,30
2023-09-12T18:52:00,1408.4,62,13193.19,79.877,66,30
2023-09-12T18:52:01,1408.4,62,13215.38,79.877,113,30
2023-09-12T18:52:02,1408.2,62,13237.68,80.28,99,30
2023-09-12T18:52:03,1408.2,62,13259.91,80.046,94,30
2023-09-12T18:52:04,1408,62,13282.15,80.046,100,30
2023-09-12T18:52:05,1407.8,62,13304.41,80.147,113,30
2023-09-12T18:52:06,1407.6,62,13326.41,79.207,112,30
2023-09-12T18:52:07,1407.6,62,13348.39,79.106,126,30
2023-09-12T18:52:08,1407.6,62,13370.41,79.207,129,30
2023-09-12T18:52:09,1407.6,62,13392.41,79.207,117,30
2023-09-12T18:52:10,1407.4,62,13414.61,79.913,122,30
