Minutes,"Torq (N-m)",Km/h,Watts,Km,Cadence,Hrate,ID,"Altitude (m)"
2.06667,0,97.632,275,2.40951,111,164,0,1468.6
2.08333,0,98.2584,317,2.4368,111,164,0,1468.2
2.1,0,98.9856,317,2.4643,112,163,0,1467.8
2.11667,0,98.9856,279,2.49179,112,164,0,1467.2
2.13333,0,99.3564,296,2.51939,113,164,0,1466.8
2.15,0,99.3564,307,2.54699,113,164,0,1466.8
2.16667,0,100.098,307,2.57479,114,165,0,1466.8
2.18333,0,100.476,259,2.6027,112,165,0,1466.8
2.21667,0,100.854,300,2.6308,102,165,0,1466.8
2.23333,0,101.236,318,2.65884,103,166,0,1466.8
2.25,0,101.621,295,2.68707,103,166,0,1466.8
2.26667,0,102.01,288,2.7154,103,166,0,1466.8
2.28333,0,102.301,294,2.74382,104,166,0,1466.8
2.3,0,102.794,314,2.77238,104,166,0,1466.4
2.31667,0,103.19,272,2.80104,105,166,0,1466
2.33333,0,103.59,317,2.82981,105,166,0,1465.6
2.35,0,103.993,322,2.8587,106,167,0,1465.2
2.36667,0,104.4,289,2.8877,106,167,0,1464.8
2.38333,0,104.4,286,2.9167,106,167,0,1464.8
2.4,0,105.221,317,2.94593,107,167,0,1464.8
2.41667,0,105.638,312,2.97527,107,167,0,1464.8
2.43333,0,105.638,330,3.00462,107,167,0,1464.8
2.45,0,106.056,291,3.03408,108,167,0,1464.8
2.46667,0,106.481,327,3.06366,108,167,0,1464.8
2.48333,0,106.906,284,3.09335,108,168,0,1464.8
2.5,0,106.906,320,3.12305,109,168,0,1464.8
2.51667,0,107.334,309,3.15286,109,168,0,1464.8
2.53333,0,107.55,287,3.18283,109,168,0,1464.4
2.55,0,107.766,259,3.21267,110,168,0,1464
2.56667,0,108.349,306,3.24277,110,168,0,1463.6
2.58333,0,108.644,312,3.27295,110,168,0,1463
2.6,0,109.087,303,3.30325,111,168,0,1462.6
2.61667,0,109.534,294,3.33368,111,169,0,1462.6
2.63333,0,109.534,292,3.3641,111,169,0,1462.6
2.65,0,109.984,323,3.39465,112,169,0,1462.6
2.66667,0,110.441,328,3.42533,112,169,0,1462.6
2.68333,0,110.898,292,3.45614,113,169,0,1462.6
2.7,0,110.898,321,3.48694,113,169,0,1462.6
2.71667,0,111.359,313,3.5179,113,169,0,1462.2
2.73333,0,111.827,294,3.54894,113,169,0,1461.8
2.75,0,111.827,295,3.58,114,170,0,1461.2
2.76667,0,112.295,286,3.61119,114,170,0,1460.8
2.78333,0,112.208,287,3.64236,114,170,0,1460.4
2.8,0,112.77,274,3.67369,114,170,0,1460.4
2.81667,0,112.77,301,3.70501,115,170,0,1460.4
2.83333,0,113.328,303,3.73649,115,170,0,1460.4
2.85,0,113.328,314,3.76807,115,170,0,1460.4
2.86667,0,113.728,264,3.79956,110,170,0,1460.4
2.88333,0,113.728,287,3.83115,102,170,0,1460.4
2.9,0,114.214,301,3.86288,102,170,0,1460.4
2.91667,0,114.214,289,3.89562,102,170,0,1460.4
2.93333,0,114.541,347,3.92642,102,170,0,1460.4
2.95,0,114.214,315,3.95815,103,170,0,1460
2.96667,0,114.707,317,3.99001,103,170,0,1459.4
2.98333,0,114.952,280,4.02194,103,170,0,1459
3,0,115.2,287,4.05394,103,171,0,1458.6
3.01667,0,115.783,319,4.0861,103,170,0,1458.2
3.03333,0,115.974,319,4.11832,104,170,0,1458.2
3.05,0,116.201,300,4.15072,104,171,0,1458.2
3.06667,0,116.201,277,4.18303,104,171,0,1458.2
3.08333,0,116.626,303,4.2153,104,171,0,1458.2
3.1,0,116.626,313,4.2477,105,171,0,1458.2
3.11667,0,117.05,304,4.28018,105,171,0,1458.2
3.13333,0,117.22,359,4.31274,105,171,0,1458.2
3.15,0,117.22,330,4.3453,105,171,0,1458.2
3.16667,0,117.911,355,4.37812,106,171,0,1457.8
3.18333,0,118.346,349,4.41093,106,171,0,1457.4
3.2,0,118.307,326,4.44379,106,171,0,1457
3.21667,0,118.786,337,4.47679,106,171,0,1456.6
3.23333,0,118.786,338,4.50978,106,172,0,1456
3.25,0,118.786,313,4.54278,107,172,0,1456
3.26667,0,119.225,322,4.5759,107,172,0,1456
3.28333,0,119.225,308,4.60901,107,172,0,1456
3.3,0,119.848,288,4.6423,107,172,0,1456
3.31667,0,119.848,326,4.6756,107,173,0,1456
3.33333,0,120.118,310,4.70896,108,173,0,1456
3.35,0,119.671,350,4.7422,108,173,0,1455.6
3.36667,0,120.571,323,4.7757,108,173,0,1455.2
3.38333,0,120.935,338,4.80929,108,173,0,1454.8
3.4,0,121.482,317,4.84303,108,172,0,1454.4
3.41667,0,121.025,256,4.87665,109,173,0,1454
3.43333,0,121.025,362,4.91027,109,173,0,1454
3.45,0,121.482,334,4.94402,109,173,0,1454
3.46667,0,121.946,319,4.97789,109,173,0,1454
3.48333,0,121.946,349,5.01183,110,173,0,1454
3.5,0,122.04,342,5.04566,110,173,0,1454
3.51667,0,122.411,313,5.07967,110,174,0,1454
3.53333,0,122.879,301,5.1138,110,174,0,1454
3.55,0,122.879,285,5.14793,110,174,0,1453.4
3.56667,0,123.354,287,5.1822,110,174,0,1453
3.58333,0,123.354,304,5.21646,111,174,0,1452.6
3.6,0,123.354,288,5.25073,111,174,0,1452.2
3.61667,0,123.354,269,5.28499,111,174,0,1451.8
3.63333,0,123.354,256,5.31926,111,174,0,1451.8
3.65,0,123.829,257,5.35366,111,174,0,1451.8
3.66667,0,124.308,309,5.38818,111,174,0,1451.8
3.68333,0,123.829,335,5.42258,111,174,0,1451.8
3.7,0,124.308,299,5.45711,111,173,0,1451.8
3.71667,0,124.308,314,5.49164,112,173,0,1451.8
3.73333,0,124.308,338,5.52617,112,173,0,1451.8
3.75,0,124.794,273,5.56084,112,174,0,1451.8
3.76667,0,124.794,307,5.5955,112,173,0,1451.4
3.78333,0,124.794,278,5.63017,112,174,0,1450.8
3.8,0,124.794,276,5.6649,112,174,0,1450.4
3.81667,0,125.28,341,5.69963,112,174,0,1450
3.83333,0,125.28,343,5.73443,112,174,0,1449.6
3.85,0,125.28,334,5.76923,112,174,0,1449.6
3.86667,0,125.77,354,5.80417,113,174,0,1449.6
3.88333,0,125.77,321,5.8391,113,174,0,1449.6
3.9,0,126.266,286,5.87418,108,174,0,1449.6
3.91667,0,126.266,331,5.90925,105,174,0,1449.2
3.93333,0,125.77,274,5.94419,105,174,0,1448.8
3.95,0,126.184,245,5.97924,105,174,0,1448.4
3.96667,0,126.266,350,6.01431,106,174,0,1447.8
3.98333,0,126.266,185,6.04939,103,174,0,1447.4
4,0,126.266,185,6.08446,102,174,0,1447.4
4.01667,0,126.266,376,6.11953,48,173,0,1447.4
4.03333,0,126.266,412,6.15461,98,173,0,1447.4
4.05,0,125.77,469,6.18955,98,172,0,1447.4
4.06667,0,126.266,380,6.22462,98,173,0,1447.4
4.08333,0,126.266,403,6.25969,109,173,0,1447.4
4.1,0,126.767,363,6.29491,113,173,0,1447.4
4.11667,0,126.666,389,6.33013,113,173,0,1447.4
4.13333,0,126.767,407,6.3653,114,173,0,1447.4
4.15,0,126.767,356,6.40052,114,173,0,1447.4
4.16667,0,127.267,346,6.43587,109,173,0,1447.4
4.18333,0,126.767,342,6.47108,106,174,0,1447.4
4.2,0,127.267,372,6.50643,106,174,0,1447
4.21667,0,127.267,380,6.54179,106,174,0,1446.6
4.23333,0,127.775,423,6.57728,107,174,0,1446.2
4.25,0,127.775,409,6.61277,107,174,0,1445.8
4.26667,0,128.286,378,6.64841,107,174,0,1445.4
4.28333,0,127.775,338,6.6839,107,175,0,1445.4
4.3,0,128.286,350,6.71954,107,175,0,1445.4
4.31667,0,128.801,352,6.75531,107,175,0,1445.4
4.33333,0,128.801,365,6.79109,108,175,0,1445.4
4.35,0,128.801,356,6.82687,108,175,0,1445.4
4.36667,0,128.801,355,6.86265,108,175,0,1444.4
4.38333,0,128.801,353,6.89842,108,176,0,1444
4.4,0,129.024,390,6.93426,108,176,0,1443.6
4.41667,0,129.323,366,6.97019,108,176,0,1443.2
4.43333,0,129.323,320,7.00615,106,176,0,1443.2
4.45,0,129.845,313,7.04218,101,177,0,1443.2
4.46667,0,129.845,366,7.07825,101,177,0,1443.2
4.48333,0,129.845,350,7.11431,101,177,0,1443.2
4.5,0,130.374,344,7.15053,101,177,0,1443.2
4.51667,0,129.845,330,7.1866,101,177,0,1443.2
4.53333,0,130.374,336,7.22281,101,177,0,1443.2
4.55,0,130.374,270,7.25903,101,176,0,1443.2
4.56667,0,129.845,322,7.29509,101,177,0,1443.2
4.58333,0,130.374,367,7.33131,101,177,0,1443.2
4.6,0,130.374,339,7.36752,101,176,0,1442.6
4.61667,0,130.374,345,7.40374,101,177,0,1442.2
4.63333,0,130.374,322,7.43995,101,176,0,1441.8
4.65,0,130.374,367,7.47617,101,176,0,1441.2
4.66667,0,130.374,337,7.51238,101,176,0,1440.8
4.68333,0,130.374,386,7.5486,101,176,0,1440.8
4.7,0,130.374,333,7.58481,101,177,0,1440.8
4.71667,0,130.374,352,7.62103,101,177,0,1440.8
4.73333,0,130.374,364,7.65735,101,176,0,1440.8
4.75,0,130.903,351,7.6936,102,176,0,1440.8
4.76667,0,130.903,366,7.72997,102,176,0,1440.8
4.78333,0,130.903,357,7.76633,102,177,0,1440.8
4.8,0,130.903,345,7.80269,102,176,0,1440.8
4.81667,0,130.828,376,7.83903,102,176,0,1440.4
4.83333,0,130.903,373,7.87539,102,177,0,1440
4.85,0,131.44,327,7.9119,102,177,0,1439.6
4.86667,0,131.44,303,7.94841,102,176,0,1439.2
4.88333,0,131.44,348,7.98493,102,177,0,1438.8
4.9,0,131.44,348,8.02144,102,176,0,1438.8
