distance,altitude,heart_rate,cadence,speed,power,temperature,gear,RPMw_bo_RPMp,ideal_speed
106.96999999999998,1457.0090823992523,142.19615159335896,65.16382339323077,31.959416568384004,178.81114020315454,16.99986729889438,0.9999999999999537,388.1080657979156,33.881769444608594
107.77,1457.014264743215,142.32298089437023,65.27965318215934,31.995849056248176,177.77347328296923,16.99985265305235,1.000000000000512,388.79793439377295,33.9419948580224
113.28999999999999,1457.0514149293003,143.10235548812085,65.8816954751924,32.30602744338877,160.60840020036397,17.0,1.0000000000029428,392.38362746271576,34.255025265188195
113.9,1457.0542975373728,143.1729781550847,65.93078137862855,32.33887132933028,158.5089587544113,17.00001537508275,1.000000000002439,392.6759773287398,34.28054735975592
115.35000000000001,1457.0592719375686,143.32786268195878,66.03811834533414,32.409770931583395,154.00700352697586,17.000037336418593,1.0000000000000777,393.31526367442143,34.336356951161704
116.34000000000002,1457.061015994586,143.42556268930767,66.10647577058052,32.45233091748746,151.45897894724246,17.00004250987026,0.9999999999974478,393.7223924569847,34.37189922600908
122.1,1457.0461908289303,143.88235566975598,66.54915818124013,32.67027359226155,145.59051255240962,17.0,0.9999999999901441,396.3589568141608,34.602070854862134
123.72999999999999,1457.036612949183,143.9567306599011,66.72794132482315,32.74738549502036,146.22005823937107,16.99999106963018,0.9999999999994825,397.4237681845781,34.69502870999019
123.79,1457.0362541011636,143.9588238856674,66.7353086597987,32.750531266136704,146.2600456832673,16.999990868074807,0.999999999999989,397.4676471649768,34.69885933766416
124.91000000000001,1457.029890617821,143.98900035379697,66.88414297666993,32.81345885951029,147.21728140362643,16.999988504020536,1.0000000000113662,398.35408684700974,34.77624537413172
131.07999999999998,1457.0300670680601,144.00338613943734,67.95125579620232,33.222779555888295,157.4780183994322,17.0,1.000000000043806,404.70968525936246,35.33108805602017
133.07,1457.0492296623147,144.04158545882896,68.29709519679665,33.33831504246478,161.36155027904462,17.00000273650381,0.9999999999997425,406.7694640397283,35.510906400170725
133.53,1457.0547943653933,144.05775420666407,68.36994560360276,33.3618069186587,162.18127607159005,17.000003015533203,0.9999999999830906,407.2033524910524,35.548784789639946
134.07999999999998,1457.0618297572491,144.08114067091134,68.45217572050588,33.38819644052766,163.0884429418323,17.00000320511066,0.9999999999605317,407.6931053918724,35.591540136237285
140.21,1457.1391988672249,144.55811038014298,69.10187396802573,33.59135248043167,166.05296619482348,17.0,0.9999999998125879,411.5626317103367,35.92934913876988
142.64999999999998,1457.1548128540148,144.79640764460217,69.32510760523199,33.64936742107093,163.22415801136543,16.99999913796368,1.0000000000012848,412.8921850018309,36.045418919474166
143.23,1457.1568325829398,144.85293471432257,69.3861229794203,33.662623286208685,162.3082137311585,16.999999069964534,1.000000000082268,413.25558539696954,36.07714371338911
143.29,1457.1570077241408,144.8587563419238,69.3926960695198,33.66398585154518,162.21032868664705,16.99999906540772,1.0000000000913447,413.29473394882996,36.08056137544027
149.95,1457.153021726981,145.4220737047151,70.26616445188571,33.8276809798255,152.5757640361303,17.0,1.0000000006328362,418.49700890495956,36.53471911186521
152.01999999999998,1457.150138216124,145.53833587983698,70.50374581615065,33.8954262866145,152.09736770840732,17.000000217887763,0.9999999999913481,419.9120155221123,36.65824895365399
152.42999999999998,1457.1497447192469,145.5564098530574,70.54339464995321,33.91035368027488,152.1918040371946,17.00000023879441,0.9999999997837135,420.1481592994839,36.67886426605219
153.29,1457.1491176840668,145.58887338735826,70.61735006520287,33.9436404569677,152.54803464521396,17.00000026291845,0.9999999992821351,420.58862902263564,36.71731719945483
159.93,1457.1488352026242,145.72760001586795,71.07391806289334,34.28473235434248,156.64888350744928,17.0,0.9999999985519573,423.3078942603811,36.95470860139494
161.0,1457.1482917213866,145.76058521624213,71.18821597595255,34.350049288460085,156.57717109966606,16.999999962297366,1.0000000000544405,423.9886392720014,37.01413752742581
161.28,1457.1481049838935,145.77099071809988,71.22236365235442,34.36753392119857,156.49985860163747,16.99999995486492,1.0000000005673289,424.1920188453988,37.03189253027901
163.78,1457.146162559337,145.89855004248585,71.60433853887912,34.5270310290292,155.0937573436948,16.999999925411107,1.000000006351457,426.4670166708988,37.23049946119168
170.23999999999998,1457.1506663046964,146.39568583272535,72.82534480058338,34.93014738334996,151.84870242954702,17.0,1.0000000037297319,433.73918616274835,37.86535864552323
170.44,1457.1513238782945,146.4103147393978,72.85704207557828,34.94234328654335,151.87007335240529,17.00000000220583,1.0000000026200886,433.9279713383368,37.881839559880675
170.89,1457.152952955716,146.44219556657768,72.92516155514984,34.96967688220034,151.9594937769304,17.00000000662867,0.9999999997913132,434.3336827784372,37.91725810096732
174.07,1457.1685847734932,146.620437534133,73.28509713264543,35.15358685419331,153.76256625881922,17.000000020024792,0.9999999725419239,436.47741513268033,38.10440557812188
180.46999999999997,1457.198389702297,146.77458088738632,73.5223021887463,35.46075145093465,157.4761094497312,17.000000000309928,1.000000000785738,437.89018220351954,38.22773990789082
180.57,1457.1986108642704,146.7760824080326,73.52396885459363,35.464572509332754,157.49127571801637,17.0,1.00000000334841,437.90010881978435,38.22860649983593
180.57999999999998,1457.1986323120707,146.77623262452093,73.52413610336203,35.46495247862667,157.49267731744274,16.999999999969564,1.0000000036094638,437.90110494910925,38.228693461759924
184.2,1457.200845233588,146.8331675708945,73.61287872889737,35.579953742501345,156.9912123688381,16.999999994697955,1.0000001193842651,438.4296523847664,38.27483556478131
190.24,1457.2038773182376,146.95434947377356,74.0614619014579,35.717151769505975,154.59044223035025,16.99999999949273,0.9999999968867842,441.1013537739512,38.5080746506712
190.67,1457.2049390357508,146.9646989253899,74.11266982865818,35.72677580038377,154.40851743564096,16.999999999888935,0.99999995317897,441.4063395957223,38.53469986206917
190.79999999999998,1457.205295638448,146.9678928441809,74.12869893917286,35.72974540131896,154.35319585924142,17.0,0.9999999389477796,441.5018062560315,38.54303408559939
194.88,1457.220282417287,147.09483207339204,74.73653032449391,35.848753706694716,152.48874082964346,17.000000001537227,0.9999994721131197,445.1219510649859,38.85907212392492
199.93,1457.2241534607324,147.34327765948933,75.63257653246018,36.11124931045782,150.88653116644855,17.000000000451156,1.0000000108006837,450.4587285641659,39.32497190993592
200.95,1457.220863108906,147.40166765613853,75.81024909786782,36.18463479650559,151.04556850903728,17.00000000016109,1.0000004278275911,451.51694996796334,39.417354462076645
201.60999999999999,1457.217819591146,147.43938590900694,75.92238769582853,36.23519485540082,151.3083599281395,17.0,1.0000007405138733,452.1848526368642,39.47566225372899
205.69,1457.1874177059353,147.64038474169922,76.55144442782849,36.56479856023531,155.38588950415084,16.999999999598725,1.0000024293757794,455.9315396925314,39.80274740909732
210.73000000000002,1457.1517722892431,147.77005649421238,77.08508011213287,36.87846467454496,160.81218036102905,16.999999999894722,0.9999999598941661,459.10966576401796,40.08019728532864
211.51,1457.1482931099254,147.77989604156232,77.13903564680037,36.90610270495846,160.98469953753977,16.999999999953758,0.9999987561588952,459.43094784169546,40.10824515715056
212.21,1457.1458537837414,147.78748860584057,77.18093884488536,36.92558644979394,160.8752823297396,17.0,0.9999975291560496,459.68044626359915,40.13002632779012
216.42,1457.1429751725739,147.83419461895116,77.34476638173851,36.97852484841941,155.70618676225212,17.000000000109754,0.9999914412294354,460.65582633466107,40.21517684539311
220.83999999999997,1457.148684586483,147.9243537958476,77.54914130572237,37.03832060504951,147.5648890238578,17.000000000042554,1.000000136153576,461.87357085041293,40.32148573861417
222.13,1457.1502546287538,147.96179634521081,77.6506148695758,37.08026316831651,146.02099312886227,17.000000000015472,1.0000078273531565,462.4783874647412,40.37428612821908
223.0,1457.1510506365883,147.98925224210652,77.73245996375935,37.115843266261564,145.41333611629022,17.0,1.0000138276118617,462.96619978168553,40.41687206216757
227.21,1457.1516617654927,148.1284307628323,78.2455425273178,37.34022449934695,147.11555484047125,16.999999999972285,1.000035421440997,466.0233270448085,40.68375876259986
231.69,1457.1502298847545,148.2360573101023,78.79675047205562,37.596706002482925,153.0240748059727,16.999999999991502,0.999999517764323,469.3041449299668,40.970173617045475
232.6,1457.1500115741167,148.2463227884214,78.88320169512335,37.63989091484872,154.04519943396915,16.999999999996483,0.9999796076621948,469.8178682278815,41.01502157531319
233.34,1457.1498893271107,148.2511903711538,78.94461148622018,37.67207539791409,154.70541613225788,17.0,0.999961168962443,470.18253434806553,41.04685686681359
236.89000000000001,1457.149897237288,148.24030678094397,79.14384322119705,37.795210215276356,155.3510277294076,17.00000000000773,0.9998833738914021,471.36456707099586,41.15004812647467
241.97000000000003,1457.1498926262566,148.22560224866717,79.342666694983,37.895650693448125,149.48920916438215,17.00000000000296,1.0000019394117072,472.55571179097774,41.254034861959326
243.53,1457.1495759847428,148.2528888896311,79.43150546720834,37.916903740343194,146.57707974933322,17.00000000000065,1.0001345801632866,473.0926184639584,41.30090672500552
244.04999999999998,1457.1494406206048,148.26689178714716,79.46628780552257,37.92315786489857,145.59127002704355,17.0,1.0001845087575296,473.3027109311611,41.319247762368846
246.71,1457.1487437417402,148.37867124978848,79.68349361744757,37.951571039704454,141.07926952453147,16.999999999998096,1.000412842120145,474.6097692261488,41.43335373362814
252.44,1457.1500426409812,148.78692350339617,80.27887642493567,38.053600656146266,139.2444690767714,16.99999999999906,0.9999915187508099,478.1310038573357,41.74075692992339
254.20000000000002,1457.1518999544896,148.92535573066215,80.4653429091416,38.110401827772634,142.0084761051347,16.999999999999776,0.999420690851954,479.2080370630333,41.83478174923399
254.85999999999999,1457.152698647176,148.97672866411187,80.53309379074925,38.13524060475956,143.40927053993272,17.0,0.9991785689349723,479.59733073186965,41.868767021626205
257.67999999999995,1457.1556596873024,149.18328861124803,80.80356947159916,38.25399099611927,150.75699378571093,17.000000000000533,0.9982936845847146,481.15630204350475,42.00486495724366
263.40000000000003,1457.1499114293842,149.47206332099367,81.26393569012498,38.453473748959624,165.23666123688724,17.000000000000252,1.000033044913338,484.00054259838356,42.25316668353551
264.84000000000003,1457.1440376202859,149.51200578965086,81.36944706487282,38.47384765673446,167.31551714173332,17.000000000000092,1.0017533652439805,484.73004174813514,42.31685183769767
265.82000000000005,1457.1390926733525,149.5302479628768,81.44309690707107,38.47998475262218,168.25339629032044,17.0,1.003066718860378,485.2458464464943,42.361881501877214
269.07,1457.12025197343,149.5449621340174,81.72888128030561,38.475770178440314,169.07972394930238,16.999999999999847,1.006234516674414,487.13389779957305,42.526708070253406
273.54,1457.0998693662946,149.49935699017365,82.31909949739878,38.4892524296801,166.26870214818985,16.999999999999897,0.9998942742886178,490.27614473246825,42.80102570366694
275.63,1457.096909033161,149.4730531464196,82.6822010747299,38.53594218282512,163.86035702777548,16.99999999999996,0.9903384099410648,491.87713836916225,42.9407921812567
277.02000000000004,1457.0972401692238,149.46044820892757,82.92666051455008,38.583745309600594,161.9318724171858,17.0,0.9834883803829655,492.93064199366177,43.032762872051194
280.98999999999995,1457.1020210626436,149.4686544748375,83.4348807832315,38.776943566507065,155.57242103042765,17.000000000000046,0.9764793928763359,495.5464362831699,43.26112127745931
284.03000000000003,1457.1021708667217,149.53053118887934,83.40573525095701,38.96233402200545,150.9036527454209,17.000000000000032,1.0002733115795572,496.7721457061962,43.36812550575763
286.54,1457.0963106857557,149.61455403155696,83.00892378007097,39.123818704681234,148.49007476544824,17.000000000000014,1.0475144442850157,497.1852513317922,43.4041895580054
288.47,1457.0882100564563,149.69413703797386,82.54319924477906,39.248305194445464,147.90948087709162,17.0,1.0952491608615742,497.2157634706738,43.40685326264324
293.27,1457.0673722678578,149.8912195808002,81.29600565474102,39.54488954748121,150.47152004655308,16.99999999999999,1.215852606581697,496.86496204903995,43.376228357014945
295.18,1457.0641620957804,149.95284157240377,80.96599047250783,39.65013165433085,152.38707009261822,16.99999999999999,1.2493776660061802,496.8612624259564,43.375905380536494
297.33000000000004,1457.0661690487373,150.0061406061282,80.81207741517788,39.75640396723492,154.28485943091692,16.999999999999993,1.2691451774878963,497.0949507590801,43.39630633306119
300.07000000000005,1457.076154739326,150.05242693910813,80.8938686027414,39.87365143110708,155.6438310189894,17.0,1.2726665669972417,497.7778264112145,43.45592126365374
305.7,1457.0981593305505,150.1312980438024,81.53449008464757,40.05726032472539,155.69996708018186,17.000000000000004,1.2506345909293748,500.3233346691177,43.67814371021978
305.85,1457.0983747546952,150.13336204102123,81.55197080507445,40.061307919403944,155.68448999622225,17.000000000000004,1.2502080555263113,500.404461280477,43.68522604986724
308.03000000000003,1457.0978291076563,150.1639300738566,81.7780052738907,40.115920222790976,155.59978380900102,17.000000000000004,1.2473106794675708,501.61960076680407,43.791307524453785
311.63,1457.0837189230704,150.21621832088232,82.07607831045257,40.18800905383018,156.45450709745143,17.0,1.2509268893352445,503.6933340201238,43.97234409176692
316.54,1457.051302694175,150.27728831180983,82.49204190208005,40.257634642573045,158.18236330303193,16.999999999999996,1.2542745355228813,506.4733090220699,44.21503544600112
318.05999999999995,1457.0412526518794,150.3002474540321,82.66201228116734,40.27495430720511,158.35068980692404,17.0,1.2510254402196739,507.3131088695864,44.28834983269049
318.77000000000004,1457.036894687235,150.31158643807797,82.75057540298397,40.28279341265508,158.31144105316798,17.0,1.2485441108834814,507.69971930983786,44.32210085967455
323.29,1457.014813380114,150.38982277297194,83.33151175959694,40.33715125741837,156.4466795494793,17.0,1.2279996102890984,509.96011630277025,44.5194331403381
327.33,1457.0013233342156,150.47478086632398,83.57995501247802,40.404766053986826,153.90942929561987,17.0,1.2258923557388806,511.3658916180552,44.642157091012734
329.70000000000005,1456.995182630715,150.52625412002115,83.45858917014442,40.46063837483131,152.78109711860898,17.0,1.2435539390879824,511.7706422595934,44.67749175454506
330.21,1456.9938571484267,150.5380322998402,83.3994211826654,40.47499390422499,152.62042604569734,17.0,1.2498541186756755,511.81724875638355,44.68156049394531
335.07000000000005,1456.979833893024,150.65003895965305,82.38075985444975,40.6590584062841,152.12697318318413,17.0,1.3476420757380074,511.9426665918734,44.69250945007579
338.54,1456.9678619608853,150.69968637264682,81.53936329700886,40.83748640526362,151.67867969081513,17.0,1.4321304313554288,512.3269729116492,44.726059327726446
341.23,1456.9557579389052,150.71050531983025,81.08225932130208,40.99285208820183,151.00370298623164,17.0,1.4871127476259005,513.177349003726,44.800297018802816
341.98999999999995,1456.9518307533579,150.7087735825931,81.0053904589889,41.03643050568911,150.76485920940843,17.0,1.4991418322273038,513.5156678188696,44.829832194965405
347.02000000000004,1456.920181468845,150.7026470612106,81.06654492120745,41.2893743940421,149.9595613304224,17.0,1.533423961785794,516.3139848005476,45.0741248009725
349.46000000000004,1456.9016170837053,150.75333947516773,81.29735089952553,41.37855146360579,151.20248179272713,17.0,1.5293656050789088,517.5318822376919,45.180447044205636
352.75,1456.8773349329545,150.91858398308665,81.65218949506495,41.45677583040948,154.63223878875567,17.0,1.5108555859900985,518.5112724884848,45.26594764983062
353.88,1456.870062623906,151.00128805489445,81.76845015633143,41.477016368886055,156.1224631897818,17.0,1.5023449953057595,518.6469818697989,45.277795056195906
359.47,1456.846423844354,151.48902369699044,82.19005301155917,41.57143409544693,162.74029734867975,17.0,1.4658070183458058,518.6571127337952,45.27867947893392
360.48,1456.844673532676,151.56701216785882,82.2474425521924,41.5928077954902,163.25649661525114,17.0,1.4619997540103258,518.7361598809505,45.28558028170301
365.02000000000004,1456.843826058499,151.79224726150153,82.32147949811545,41.72902323925774,162.46476197880588,17.0,1.4767758090041365,520.2609115263165,45.41869084615977
365.61999999999995,1456.8442333762707,151.80479231330582,82.2908357641139,41.752084602046395,162.08029780571906,17.0,1.4846621124293549,520.6409352463965,45.451866853570905
371.6,1456.8507705645047,151.78068411817208,81.28705839628452,42.043187323492695,157.47101418081544,17.0,1.6429894098727087,525.8203380460841,45.90402785455136
371.71000000000004,1456.8509119470893,151.77923391096977,81.25578796631692,42.04940104575442,157.40535271697843,17.0,1.647071921077583,525.9191831678215,45.91265701720106
376.91,1456.8563774347208,151.74688326257984,79.463798692799,42.33825907346049,155.47349511941036,17.0,1.8521536655925699,529.4382716162188,46.21987285209656
377.86999999999995,1456.8567467607988,151.75359205229068,79.12679833378024,42.381941710029814,155.1724052806332,17.0,1.8854720433901282,529.7083052140375,46.2434467401702
383.19,1456.8502686627694,151.84863673069668,77.67279423483859,42.48777845267742,152.60113870094912,17.0,2.0099506972693497,529.432179042346,46.219340971413125
384.15000000000003,1456.8469512378465,151.87000108836486,77.52354662822526,42.47675655761673,151.90189317215325,17.0,2.0204208968031567,529.2320791978946,46.20187228835017
388.8,1456.824170665746,151.97180451182055,77.34741615174991,42.32008819004857,148.03690735545706,17.0,2.0270900520615878,528.5806439770804,46.14500210217059
389.90999999999997,1456.8181392643803,151.9953293020141,77.40001902616122,42.269753968404466,147.27853773294427,17.0,2.0230227628925066,528.6286238402298,46.149190736225044
394.2,1456.7988330584587,152.10518191387885,77.73197375945105,42.109023356239774,145.95371558281275,17.0,2.0036425369720927,529.3927358463649,46.215897586979345
396.75,1456.7937630242404,152.1945298087518,77.91344092293868,42.07633918204937,146.72494246363033,17.0,1.9950617852658288,529.9601601632921,46.26543363525464
400.85,1456.7948719479286,152.36105724798517,78.0473217866148,42.13338085246622,150.05824949603615,17.0,1.9929739247300244,530.7022734963542,46.33022000551698
401.98999999999995,1456.7966029680222,152.4095270530705,78.05883414053216,42.169042971053095,151.19951004089165,17.0,1.993864523209845,530.8482158841387,46.34296075164123
405.81,1456.803712083227,152.56182156982834,78.0918542216608,42.313225319184205,154.65159015054184,17.0,1.998208062021427,531.4076740192496,46.39180135357195
409.17,1456.8064666741943,152.68053046720277,78.1928417044419,42.42770616681996,156.0457101050995,17.0,2.0014287616656756,532.3454774851101,46.47367143980507
413.51,1456.800401725785,152.84681857905673,78.46875352624957,42.522088377052235,154.4035928231268,17.0,2.0019367500918204,534.2650312742674,46.64124816559929
413.71999999999997,1456.7997835543194,152.85548966117034,78.48535363971806,42.524855176217216,154.23455284453652,17.0,2.0018935677229894,534.3747591958163,46.65082739485833
416.95,1456.7871257382783,152.99396837725135,78.753918584054,42.54906730200384,150.96054603776216,17.0,2.0009596560987197,536.1311900462979,46.804163515299585
421.75,1456.7655557572077,153.18351452448985,79.10988666163423,42.54538528099516,146.01797119264754,17.0,1.9996032031753672,538.4489331852307,47.0065021049491
425.90999999999997,1456.7534245926233,153.27083135821982,79.34022118044828,42.52855052701672,145.0435999477342,17.0,1.999457102759875,540.0048820995339,47.142336185783336
426.25,1456.7528640526803,153.2739430636607,79.35575191137775,42.527059306508136,145.15235463553807,17.0,1.9994757762368327,540.1120045299917,47.151687956104446
428.23,1456.7507250863855,153.28082032309283,79.43906700479478,42.51909682472066,146.35780556377986,17.0,1.9996195746276673,540.6900891986134,47.20215465130551
434.38,1456.746210431064,153.24312071458513,79.66181020357371,42.52003605827564,153.5057377219566,17.0,2.0001037280724363,542.243726841121,47.3377869584973
438.53,1456.7349029918137,153.2414708877274,79.76034626133676,42.56530454647573,156.90183797693157,17.0,2.0001428881209753,542.9176104914343,47.396616888829875
438.8,1456.7338898470377,153.2433666315006,79.76488854619868,42.57030555692804,157.01125299087894,17.0,2.0001390323562855,542.9482374420382,47.39929061651195
439.29,1456.7319821336885,153.24754925881993,79.7725013482368,42.58013644987201,157.16967683025092,17.0,2.0001311335055285,542.9994561657455,47.40376200255318
446.95000000000005,1456.7014399170662,153.39698628667904,79.85185889244366,42.82161789053825,154.66458918351816,17.0,1.9999731453562977,543.5274205333766,47.44985320383307
451.22,1456.6945548303356,153.5061995392787,79.97404460826553,42.970566487760124,151.52653754174145,17.0,1.9999639623445273,544.3583730329415,47.52239521852117
451.28000000000003,1456.6945196410554,153.50765821169495,79.9767435979588,42.97237576466149,151.4828376765086,17.0,1.9999641969698843,544.3767623012071,47.52400059857518
451.32,1456.6944969725841,153.50862842804898,79.97856151490778,42.97357519732155,151.45375480949224,17.0,1.9999643560499791,544.3891485627781,47.52508191714547
459.65000000000003,1456.6982042439472,153.6731780394125,80.55277733943856,43.15161009199265,147.33840554404742,17.0,2.0000072398735855,548.300966951418,47.86658301035409
463.25,1456.7009403877662,153.7256187336612,80.80030169416092,43.22704822259332,147.5959900678847,17.0,2.000005524355486,549.9856105742031,48.01365211778475
463.90000000000003,1456.7014437377882,153.73522374966774,80.83453399490898,43.243865112207985,147.81373534127653,17.0,2.0000040776791073,550.2184982239905,48.033983170787664
464.28,1456.7017473704652,153.7410806136877,80.85257290424214,43.254235776595536,147.96714728379263,17.0,2.0000031825756244,550.3412091405897,48.04469581335025
