Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
15.4,0,102.888,39,4.26168,90,165,0,1357
15.4167,0,103.259,40,4.29033,90,166,0,1356.8
15.4333,0,103.259,49,4.31902,87,166,0,1356.8
15.45,0,102.888,71,4.3476,84,166,0,1356.8
15.4667,0,103.259,33,4.37628,84,166,0,1356.8
15.4833,0,103.46,27,4.40505,84,166,0,1356.6
15.5,0,103.694,68,4.43382,85,167,0,1356.4
15.5167,0,104.062,61,4.46273,85,166,0,1356
15.5333,0,104.465,68,4.49175,85,166,0,1355.8
15.55,0,104.465,67,4.52079,85,167,0,1355.8
15.5667,0,104.868,72,4.54989,85,167,0,1355.8
15.5833,0,104.767,63,4.57903,85,167,0,1355.8
15.6,0,104.868,48,4.60816,86,167,0,1355.6
15.6167,0,105.271,81,4.63737,86,167,0,1355.6
15.6333,0,105.271,30,4.66661,86,167,0,1355.4
15.65,0,105.271,5,4.69585,86,167,0,1355.4
15.6667,0,105.271,5,4.7251,86,168,0,1354.8
15.6833,0,105.271,5,4.75434,86,168,0,1354.4
15.7,0,105.271,59,4.78358,86,169,0,1354.2
15.7167,0,105.271,55,4.81282,86,168,0,1354
15.7333,0,105.674,62,4.84221,86,168,0,1354
15.75,0,106.078,68,4.87164,86,168,0,1354
15.7667,0,105.775,98,4.90103,86,168,0,1353.8
15.7833,0,105.674,0,4.93038,87,168,0,1353.8
15.8,0,106.078,0,4.95985,86,168,0,1353.6
15.8167,0,106.078,0,4.98934,87,169,0,1353.4
15.8333,0,106.078,0,5.01878,86,169,0,1353.2
15.85,0,106.078,0,5.04824,85,169,0,1352.8
15.8667,0,106.078,0,5.07771,78,168,0,1352.6
15.8833,0,105.674,0,5.10707,74,168,0,1352.4
15.9,0,105.674,0,5.13642,58,167,0,1352.2
15.9167,0,105.775,0,5.1658,58,168,0,1352.2
15.9333,0,105.271,0,5.19507,58,167,0,1352
15.95,0,104.767,0,5.22415,29,166,0,1351.8
15.9667,0,101.848,0,5.25244,59,166,0,1351.6
15.9833,0,98.7912,0,5.27991,59,165,0,1351.4
16,0,94.6908,0,5.30618,59,165,0,1351
